,tissue_block,organ,is_best_fit_in_mesh_collisions,difference_between_best_and_second_best,number_of_mesh_collisions,number_of_bb_collisions,best_fit,second_best_fit,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0008716,http://purl.obolibrary.org/obo/UBERON_0001223,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.org/sig/ont/fma/fma7361,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.org/sig/ont/fma/fma14930,http://purl.org/sig/ont/fma/fma14929,http://purl.obolibrary.org/obo/UBERON_0001158,http://purl.org/sig/ont/fma/fma14966,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.obolibrary.org/obo/UBERON_0001157,http://purl.obolibrary.org/obo/UBERON_0001052,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.org/sig/ont/fma/fma14928,http://purl.obolibrary.org/obo/UBERON_0002116,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.org/sig/ont/fma/fma14926,http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002137,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/sig/ont/fma/fma62649,http://purl.org/sig/ont/fma/fma7402
75,https://entity.api.hubmapconsortium.org/entities/409aca4cacf7542734d56af77622986f,SmallIntestine,FALSE,0.003340947,2,1,http://purl.org/sig/ont/fma/fma14928,http://purl.org/sig/ont/fma/fma14930,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.940100857,0.938746575,no comparison possible,0.931189922,no comparison possible,0.890329234,no comparison possible,no comparison possible,no comparison possible,0.943441805,0.866234066,no comparison possible,0.929416448,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
76,https://entity.api.hubmapconsortium.org/entities/8050909abab1d44f6a310d1f2dd9ec21,Heart,TRUE,0.521302361,1,5,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.521302361,0.07461546,0.007614504,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
77,https://entity.api.hubmapconsortium.org/entities/9778e9d083094862b2874f3007f8fe76,Skin,TRUE,0.999730831,1,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.999730831,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
78,https://entity.api.hubmapconsortium.org/entities/4cdc311cdb07ab1a49cc4ad1e4e8d4da,Colon,FALSE,0.009300252,1,3,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/UBERON_0001158,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.916147142,no comparison possible,0.824885651,no comparison possible,0.83225577,0.770893209,0.763242722,no comparison possible,no comparison possible,0.925447393,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
79,https://entity.api.hubmapconsortium.org/entities/b086daf9da374bb5422e64326c26012e,SmallIntestine,FALSE,0.015762098,1,2,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.org/sig/ont/fma/fma14929,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.971857127,0.973646543,no comparison possible,0.924731711,no comparison possible,0.98940864,no comparison possible,no comparison possible,no comparison possible,0.954087934,0.787753475,no comparison possible,0.866630799,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
80,https://entity.api.hubmapconsortium.org/entities/1c1745a49b81662ab955765cb1159bab,SmallIntestine,FALSE,0.009774023,2,1,http://purl.org/sig/ont/fma/fma14928,http://purl.org/sig/ont/fma/fma14966,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.92085794,0.920349354,no comparison possible,0.920984292,no comparison possible,0.868442926,no comparison possible,no comparison possible,no comparison possible,0.930758315,0.866252571,no comparison possible,0.905318456,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
81,https://entity.api.hubmapconsortium.org/entities/8113a08108f2d3174b7baf988aa18c95,Colon,FALSE,0.000340689,1,1,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.93191582,no comparison possible,0.976699567,no comparison possible,0.958170253,0.984450556,0.984791246,no comparison possible,no comparison possible,0.909529984,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
82,https://entity.api.hubmapconsortium.org/entities/69b7f03c30bc3489a0b827864f7933c9,Colon,FALSE,0.005562715,2,1,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/UBERON_0001158,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.805249724,no comparison possible,0.754610392,no comparison possible,0.760261741,0.770757738,0.767826707,no comparison possible,no comparison possible,0.810812439,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
83,https://entity.api.hubmapconsortium.org/entities/26d28342879bc2b31983c4083a46bc1f,SmallIntestine,FALSE,0.013267457,1,1,http://purl.org/sig/ont/fma/fma14928,http://purl.org/sig/ont/fma/fma14929,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.953449461,0.956496428,no comparison possible,0.900611074,no comparison possible,0.949925813,no comparison possible,no comparison possible,no comparison possible,0.969763885,0.730856176,no comparison possible,0.901939668,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
84,https://entity.api.hubmapconsortium.org/entities/05eae5d5018cf4b09434aaadf5f8a387,Colon,TRUE,0.914680849,1,1,http://purl.obolibrary.org/obo/UBERON_0001158,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.914680849,no comparison possible,0.889113633,no comparison possible,0.888211159,0.802891467,0.798191898,no comparison possible,no comparison possible,0.871125363,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
85,https://entity.api.hubmapconsortium.org/entities/497f8aa9cb247e825e8227d6fa70f7a1,SmallIntestine,FALSE,0.031034591,1,1,http://purl.obolibrary.org/obo/UBERON_0002116,http://purl.org/sig/ont/fma/fma14966,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.808512547,0.802777384,no comparison possible,0.868565565,no comparison possible,0.77327055,no comparison possible,no comparison possible,no comparison possible,0.730049453,0.899600156,no comparison possible,0.683193816,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
86,https://entity.api.hubmapconsortium.org/entities/f187ff9a4631540a9aced9086c512d5e,Skin,FALSE,0.995416669,0,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.995416669,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
87,https://entity.api.hubmapconsortium.org/entities/8cfd588e5bc4a31ea61d3a11eae0cf61,Skin,FALSE,0.995516277,0,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.995516277,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
88,https://entity.api.hubmapconsortium.org/entities/b3d2d191603dfd4586181d62ad151b63,Heart,TRUE,0.466311438,1,5,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.466311438,0.05246921,0.021996364,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
89,https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,Heart,TRUE,0.531301283,1,1,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.531301283,0.075620975,0.008209706,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
90,https://entity.api.hubmapconsortium.org/entities/e6a61a2aaec9809abf19f1f7b562f237,Skin,TRUE,0.9987556,1,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9987556,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
91,https://entity.api.hubmapconsortium.org/entities/8b0a4cc904cadaccddd37633411fdbdd,Heart,TRUE,0.472281644,1,5,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.472281644,0.053372964,0.022029734,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
92,https://entity.api.hubmapconsortium.org/entities/3b4fda75a1185356b6c85965a4b61530,Heart,TRUE,0.465611598,1,1,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.465611598,0.052395954,0.021997814,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
93,https://entity.api.hubmapconsortium.org/entities/d78afa907431bb4c943e39de3e994c27,Skin,TRUE,0.989147025,1,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.989147025,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
94,https://entity.api.hubmapconsortium.org/entities/6dfb4bf4c1b1086c3bfa260c5d8b8f79,Heart,TRUE,0.53895899,1,7,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.53895899,0.076401311,0.008689598,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
95,https://entity.api.hubmapconsortium.org/entities/7e54c74b70ad6e71177f1705f2eecafe,Skin,TRUE,0.997721683,1,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.997721683,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
96,https://entity.api.hubmapconsortium.org/entities/726f5d11ea3999141d7c3c37ec267d8b,Skin,TRUE,0.991782523,1,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.991782523,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
97,https://entity.api.hubmapconsortium.org/entities/042c6334e6b47083cf871bd5802bd460,Heart,TRUE,0.492299532,1,5,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.492299532,0.05645508,0.022121845,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
98,https://entity.api.hubmapconsortium.org/entities/adb403564adb4657d3a50d41236869cc,Heart,TRUE,0.526934305,1,7,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.526934305,0.075150746,0.007934199,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
99,https://entity.api.hubmapconsortium.org/entities/555c2eabb62d8c3d38770f6e1f9fd7e8,Heart,TRUE,0.537758764,1,5,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.537758764,0.076285964,0.008622072,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
100,https://entity.api.hubmapconsortium.org/entities/1176b219b9ca81e0c5adef05ce695302,Skin,TRUE,0.999590103,1,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.999590103,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
101,https://entity.api.hubmapconsortium.org/entities/60282a6fe6045167528b1f98b983b5d7,Heart,TRUE,0.422163916,1,1,http://purl.obolibrary.org/obo/UBERON_0002084,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.422163916,0.050997435,0.014168945,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0,0,0,0,no comparison possible,no comparison possible
102,https://entity.api.hubmapconsortium.org/entities/8360fe86ced2d235571ebcd59ec2d545,Skin,TRUE,0.996513238,1,1,http://purl.obolibrary.org/obo/UBERON_0002097,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.996513238,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
103,https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,Colon,TRUE,0.003402789,2,3,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.735808129,no comparison possible,0.832501936,no comparison possible,0.775653748,0.904068932,0.907471721,no comparison possible,no comparison possible,0.687062454,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
104,https://entity.api.hubmapconsortium.org/entities/34e59e465916de982dbd2444fad3277a,Colon,FALSE,0.004606128,1,3,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.751826549,no comparison possible,0.848754934,no comparison possible,0.802839969,0.913576517,0.918182645,no comparison possible,no comparison possible,0.706391938,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
105,https://entity.api.hubmapconsortium.org/entities/6da8a421d9dc69e25764adb94c3ab39b,Colon,TRUE,0.005447332,1,3,http://purl.obolibrary.org/obo/UBERON_0001157,http://purl.obolibrary.org/obo/UBERON_0001156,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.928674607,no comparison possible,0.947772182,no comparison possible,0.953219514,0.934212786,0.933894844,no comparison possible,no comparison possible,0.934351578,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
106,https://entity.api.hubmapconsortium.org/entities/2b8dcc2d1a81515562b8d3ed6e221586,Colon,FALSE,0.948853732,1,3,http://purl.obolibrary.org/obo/UBERON_0001158,,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.948853732,no comparison possible,0.92001687,no comparison possible,0.931930643,0.847210187,0.8415095,no comparison possible,no comparison possible,0.932254246,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
107,https://entity.api.hubmapconsortium.org/entities/7055f185034f03b22983b8950c783905,SmallIntestine,TRUE,0.060702944,1,2,http://purl.org/sig/ont/fma/fma14966,http://purl.org/sig/ont/fma/fma14930,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.8093683,0.803911063,no comparison possible,0.870071244,no comparison possible,0.785259977,no comparison possible,no comparison possible,no comparison possible,0.760919203,0.749207476,no comparison possible,0.736121496,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
108,https://entity.api.hubmapconsortium.org/entities/b33d1dff93bd4a19fb0e7280ad180928,SmallIntestine,TRUE,0.039346045,1,1,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.org/sig/ont/fma/fma14929,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.910567496,0.915107737,no comparison possible,0.827962668,no comparison possible,0.954453782,no comparison possible,no comparison possible,no comparison possible,0.9143845,0.639192519,no comparison possible,0.809561937,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
109,https://entity.api.hubmapconsortium.org/entities/4d09d8397267240454e948505d22b5ff,SmallIntestine,FALSE,0.011241199,2,8,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.org/sig/ont/fma/fma14929,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.960799663,0.96395232,no comparison possible,0.907203213,no comparison possible,0.975193519,no comparison possible,no comparison possible,no comparison possible,0.965979812,0.745466079,no comparison possible,0.881215719,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
110,https://entity.api.hubmapconsortium.org/entities/87683a35dac84b19c757a72ac9ebe7d6,SmallIntestine,TRUE,0.021696287,1,2,http://purl.org/sig/ont/fma/fma14928,http://purl.org/sig/ont/fma/fma14929,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.945013231,0.946154169,no comparison possible,0.90442565,no comparison possible,0.917024102,no comparison possible,no comparison possible,no comparison possible,0.967850456,0.816759364,no comparison possible,0.916006871,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
111,https://entity.api.hubmapconsortium.org/entities/2b269613d21a845988d12a344fa89e54,Colon,FALSE,0.016870678,2,3,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/UBERON_0001157,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.931778152,no comparison possible,0.933681362,no comparison possible,0.946871861,0.920835308,0.918589116,no comparison possible,no comparison possible,0.963742539,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
112,https://entity.api.hubmapconsortium.org/entities/acdb17a3cd92f28a6eb8ab5904c37dd3,Colon,FALSE,0.003513123,1,3,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.789603465,no comparison possible,0.880734373,no comparison possible,0.833934092,0.934559968,0.938073092,no comparison possible,no comparison possible,0.74593351,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
113,https://entity.api.hubmapconsortium.org/entities/3ed9afdc57afaf994670afccb55f3aad,Colon,FALSE,0.015431299,1,3,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/UBERON_0001158,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.911170336,no comparison possible,0.865535039,no comparison possible,0.896573328,0.781309649,0.776898404,no comparison possible,no comparison possible,0.926601635,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
114,https://entity.api.hubmapconsortium.org/entities/0cd6c870d7af957300eb309f4e98fc7b,Colon,FALSE,0.003906296,1,4,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.810123,no comparison possible,0.900295804,no comparison possible,0.864758376,0.941574153,0.945480449,no comparison possible,no comparison possible,0.769992424,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
