,tissue_block,best_fit,second_best_fit,difference_between_best_and_second_best,is_best_fit_in_mesh_collisions,http://purl.obolibrary.org/obo/UBERON_0002189,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.obolibrary.org/obo/UBERON_0004200,http://purl.obolibrary.org/obo/UBERON_0001284,http://purl.obolibrary.org/obo/UBERON_0008716,http://purl.obolibrary.org/obo/UBERON_0001223,http://purl.obolibrary.org/obo/UBERON_0001228,http://purl.obolibrary.org/obo/UBERON_0002097,http://purl.org/sig/ont/fma/fma7361,http://purl.org/sig/ont/fma/fma7360,http://purl.obolibrary.org/obo/UBERON_0002084,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.obolibrary.org/obo/UBERON_0002094,http://purl.org/sig/ont/fma/fma14930,http://purl.org/sig/ont/fma/fma14929,http://purl.obolibrary.org/obo/UBERON_0001158,http://purl.org/sig/ont/fma/fma14966,http://purl.obolibrary.org/obo/UBERON_0001156,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.obolibrary.org/obo/UBERON_0001157,http://purl.obolibrary.org/obo/UBERON_0001052,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.org/sig/ont/fma/fma14928,http://purl.obolibrary.org/obo/UBERON_0002116,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.org/sig/ont/fma/fma14926,http://purl.obolibrary.org/obo/UBERON_0002771,http://purl.obolibrary.org/obo/UBERON_0002137,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/sig/ont/fma/fma7267,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/sig/ont/fma/fma62649,http://purl.org/sig/ont/fma/fma7402
75,https://entity.api.hubmapconsortium.org/entities/409aca4cacf7542734d56af77622986f,http://purl.org/sig/ont/fma/fma14928,http://purl.org/sig/ont/fma/fma14930,0.003340947486825785,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9401008574950394,0.9387465745493077,no comparison possible,0.9311899219762173,no comparison possible,0.8903292342764721,no comparison possible,no comparison possible,no comparison possible,0.9434418049818651,0.8662340655969747,no comparison possible,0.9294164480137217,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
76,https://entity.api.hubmapconsortium.org/entities/8050909abab1d44f6a310d1f2dd9ec21,http://purl.obolibrary.org/obo/UBERON_0002084,,0.5213023606636812,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.5213023606636812,0.07461545979138834,0.007614503617507505,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
77,https://entity.api.hubmapconsortium.org/entities/9778e9d083094862b2874f3007f8fe76,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9997308309507702,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9997308309507702,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
78,https://entity.api.hubmapconsortium.org/entities/4cdc311cdb07ab1a49cc4ad1e4e8d4da,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/UBERON_0001158,0.009300251641070512,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9161471417598575,no comparison possible,0.8248856509513705,no comparison possible,0.8322557696885807,0.7708932094132775,0.7632427220168384,no comparison possible,no comparison possible,0.925447393400928,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
79,https://entity.api.hubmapconsortium.org/entities/b086daf9da374bb5422e64326c26012e,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.org/sig/ont/fma/fma14929,0.01576209761042957,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9718571266690934,0.9736465426632244,no comparison possible,0.9247317108631269,no comparison possible,0.9894086402736539,no comparison possible,no comparison possible,no comparison possible,0.9540879336058664,0.7877534746116507,no comparison possible,0.8666307994922298,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
80,https://entity.api.hubmapconsortium.org/entities/1c1745a49b81662ab955765cb1159bab,http://purl.org/sig/ont/fma/fma14928,http://purl.org/sig/ont/fma/fma14966,0.009774023299071621,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9208579396689528,0.9203493540400663,no comparison possible,0.9209842917129816,no comparison possible,0.8684429262057138,no comparison possible,no comparison possible,no comparison possible,0.9307583150120532,0.8662525711769138,no comparison possible,0.9053184560324087,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
81,https://entity.api.hubmapconsortium.org/entities/8113a08108f2d3174b7baf988aa18c95,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,0.0003406890972680321,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9319158200914058,no comparison possible,0.9766995672957016,no comparison possible,0.9581702527609187,0.9844505564287711,0.9847912455260391,no comparison possible,no comparison possible,0.9095299839733924,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
82,https://entity.api.hubmapconsortium.org/entities/69b7f03c30bc3489a0b827864f7933c9,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/UBERON_0001158,0.005562715254531891,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.8052497242208304,no comparison possible,0.754610391801014,no comparison possible,0.7602617412991639,0.7707577376872149,0.7678267067924401,no comparison possible,no comparison possible,0.8108124394753623,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
83,https://entity.api.hubmapconsortium.org/entities/26d28342879bc2b31983c4083a46bc1f,http://purl.org/sig/ont/fma/fma14928,http://purl.org/sig/ont/fma/fma14929,0.013267457297632679,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9534494612718888,0.9564964276602097,no comparison possible,0.9006110741131546,no comparison possible,0.9499258129754776,no comparison possible,no comparison possible,no comparison possible,0.9697638849578424,0.730856176476503,no comparison possible,0.9019396681755982,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
84,https://entity.api.hubmapconsortium.org/entities/05eae5d5018cf4b09434aaadf5f8a387,http://purl.obolibrary.org/obo/UBERON_0001158,,0.9146808492379546,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9146808492379546,no comparison possible,0.8891136334392435,no comparison possible,0.8882111586786616,0.8028914673446146,0.7981918984358428,no comparison possible,no comparison possible,0.8711253627043425,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
85,https://entity.api.hubmapconsortium.org/entities/497f8aa9cb247e825e8227d6fa70f7a1,http://purl.obolibrary.org/obo/UBERON_0002116,http://purl.org/sig/ont/fma/fma14966,0.031034591343708895,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.8085125472962955,0.8027773835480284,no comparison possible,0.868565564783869,no comparison possible,0.7732705504341036,no comparison possible,no comparison possible,no comparison possible,0.7300494532394933,0.8996001561275779,no comparison possible,0.6831938160784216,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
86,https://entity.api.hubmapconsortium.org/entities/f187ff9a4631540a9aced9086c512d5e,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9954166687417304,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9954166687417304,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
87,https://entity.api.hubmapconsortium.org/entities/8cfd588e5bc4a31ea61d3a11eae0cf61,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9955162765465537,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9955162765465537,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
88,https://entity.api.hubmapconsortium.org/entities/b3d2d191603dfd4586181d62ad151b63,http://purl.obolibrary.org/obo/UBERON_0002084,,0.46631143821135856,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.46631143821135856,0.05246920954305711,0.021996364159240604,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
89,https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.obolibrary.org/obo/UBERON_0002084,,0.5313012830006524,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.5313012830006524,0.07562097530967886,0.00820970581899123,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
90,https://entity.api.hubmapconsortium.org/entities/e6a61a2aaec9809abf19f1f7b562f237,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9987556001703467,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9987556001703467,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
91,https://entity.api.hubmapconsortium.org/entities/8b0a4cc904cadaccddd37633411fdbdd,http://purl.obolibrary.org/obo/UBERON_0002084,,0.47228164447577664,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.47228164447577664,0.053372963930455534,0.022029733937952593,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
92,https://entity.api.hubmapconsortium.org/entities/3b4fda75a1185356b6c85965a4b61530,http://purl.obolibrary.org/obo/UBERON_0002084,,0.4656115981909827,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.4656115981909827,0.05239595438364585,0.021997814226970627,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
93,https://entity.api.hubmapconsortium.org/entities/d78afa907431bb4c943e39de3e994c27,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9891470246883662,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9891470246883662,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
94,https://entity.api.hubmapconsortium.org/entities/6dfb4bf4c1b1086c3bfa260c5d8b8f79,http://purl.obolibrary.org/obo/UBERON_0002084,,0.5389589902826863,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.5389589902826863,0.07640131089178015,0.008689598460343383,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
95,https://entity.api.hubmapconsortium.org/entities/7e54c74b70ad6e71177f1705f2eecafe,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9977216833470708,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9977216833470708,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
96,https://entity.api.hubmapconsortium.org/entities/726f5d11ea3999141d7c3c37ec267d8b,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9917825230000837,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9917825230000837,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
97,https://entity.api.hubmapconsortium.org/entities/042c6334e6b47083cf871bd5802bd460,http://purl.obolibrary.org/obo/UBERON_0002084,,0.4922995320125165,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.4922995320125165,0.05645508048586494,0.022121845114995157,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
98,https://entity.api.hubmapconsortium.org/entities/adb403564adb4657d3a50d41236869cc,http://purl.obolibrary.org/obo/UBERON_0002084,,0.5269343045914446,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.5269343045914446,0.0751507457974404,0.007934198857527086,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
99,https://entity.api.hubmapconsortium.org/entities/555c2eabb62d8c3d38770f6e1f9fd7e8,http://purl.obolibrary.org/obo/UBERON_0002084,,0.5377587638255387,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.5377587638255387,0.07628596429160518,0.00862207210598838,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
100,https://entity.api.hubmapconsortium.org/entities/1176b219b9ca81e0c5adef05ce695302,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9995901031661559,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9995901031661559,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
101,https://entity.api.hubmapconsortium.org/entities/60282a6fe6045167528b1f98b983b5d7,http://purl.obolibrary.org/obo/UBERON_0002084,,0.4221639156820691,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.4221639156820691,0.05099743494428702,0.01416894531650069,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.0,0.0,0.0,0.0,no comparison possible,no comparison possible
102,https://entity.api.hubmapconsortium.org/entities/8360fe86ced2d235571ebcd59ec2d545,http://purl.obolibrary.org/obo/UBERON_0002097,,0.9965132382149785,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9965132382149785,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
103,https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,0.0034027890519920945,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.735808129128196,no comparison possible,0.8325019358917088,no comparison possible,0.7756537476268093,0.9040689321328149,0.907471721184807,no comparison possible,no comparison possible,0.6870624543696394,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
104,https://entity.api.hubmapconsortium.org/entities/34e59e465916de982dbd2444fad3277a,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,0.00460612830109397,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.751826548516928,no comparison possible,0.8487549344525291,no comparison possible,0.8028399692209232,0.9135765165405342,0.9181826448416281,no comparison possible,no comparison possible,0.7063919378388615,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
105,https://entity.api.hubmapconsortium.org/entities/6da8a421d9dc69e25764adb94c3ab39b,http://purl.obolibrary.org/obo/UBERON_0001157,http://purl.obolibrary.org/obo/UBERON_0001156,0.005447332080795508,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9286746069458399,no comparison possible,0.9477721823415232,no comparison possible,0.9532195144223187,0.9342127857797912,0.9338948438201765,no comparison possible,no comparison possible,0.9343515779891258,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
106,https://entity.api.hubmapconsortium.org/entities/2b8dcc2d1a81515562b8d3ed6e221586,http://purl.obolibrary.org/obo/UBERON_0001158,,0.9488537318411234,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9488537318411234,no comparison possible,0.9200168700037236,no comparison possible,0.9319306427172098,0.8472101865219529,0.8415095001668599,no comparison possible,no comparison possible,0.9322542459109004,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
107,https://entity.api.hubmapconsortium.org/entities/7055f185034f03b22983b8950c783905,http://purl.org/sig/ont/fma/fma14966,http://purl.org/sig/ont/fma/fma14930,0.060702944014014104,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.8093683003266909,0.8039110634056307,no comparison possible,0.870071244340705,no comparison possible,0.7852599766557276,no comparison possible,no comparison possible,no comparison possible,0.7609192032133473,0.7492074764120389,no comparison possible,0.7361214962506608,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
108,https://entity.api.hubmapconsortium.org/entities/b33d1dff93bd4a19fb0e7280ad180928,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.org/sig/ont/fma/fma14929,0.03934604505238781,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9105674963609148,0.9151077372358073,no comparison possible,0.827962667527745,no comparison possible,0.9544537822881951,no comparison possible,no comparison possible,no comparison possible,0.9143844995023714,0.639192518630722,no comparison possible,0.8095619373449731,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
109,https://entity.api.hubmapconsortium.org/entities/4d09d8397267240454e948505d22b5ff,http://purl.obolibrary.org/obo/UBERON_0002115,http://purl.org/sig/ont/fma/fma14929,0.011241199219970244,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.960799663289498,0.9639523197429962,no comparison possible,0.9072032131652099,no comparison possible,0.9751935189629665,no comparison possible,no comparison possible,no comparison possible,0.9659798122331756,0.7454660785964037,no comparison possible,0.8812157190439976,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
110,https://entity.api.hubmapconsortium.org/entities/87683a35dac84b19c757a72ac9ebe7d6,http://purl.org/sig/ont/fma/fma14928,http://purl.org/sig/ont/fma/fma14929,0.021696287165720585,True,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9450132305248035,0.9461541685040775,no comparison possible,0.9044256499802018,no comparison possible,0.9170241017676815,no comparison possible,no comparison possible,no comparison possible,0.9678504556697981,0.8167593636683191,no comparison possible,0.9160068709731993,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
111,https://entity.api.hubmapconsortium.org/entities/2b269613d21a845988d12a344fa89e54,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/UBERON_0001157,0.01687067754132565,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9317781519721413,no comparison possible,0.9336813617884122,no comparison possible,0.9468718609649881,0.9208353082224853,0.9185891160845956,no comparison possible,no comparison possible,0.9637425385063138,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
112,https://entity.api.hubmapconsortium.org/entities/acdb17a3cd92f28a6eb8ab5904c37dd3,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,0.0035131232812732893,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.7896034652968459,no comparison possible,0.8807343730864807,no comparison possible,0.8339340920027832,0.9345599684707732,0.9380730917520465,no comparison possible,no comparison possible,0.7459335096293215,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
113,https://entity.api.hubmapconsortium.org/entities/3ed9afdc57afaf994670afccb55f3aad,http://purl.obolibrary.org/obo/UBERON_0001153,http://purl.obolibrary.org/obo/UBERON_0001158,0.015431299444150004,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.9111703357610624,no comparison possible,0.8655350386567167,no comparison possible,0.8965733276082076,0.7813096487947621,0.7768984042609749,no comparison possible,no comparison possible,0.9266016352052124,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
114,https://entity.api.hubmapconsortium.org/entities/0cd6c870d7af957300eb309f4e98fc7b,http://purl.obolibrary.org/obo/UBERON_0001159,http://purl.obolibrary.org/obo/UBERON_0001052,0.00390629581724522,False,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,0.8101229996295882,no comparison possible,0.9002958039108723,no comparison possible,0.8647583757875811,0.941574153238623,0.9454804490558683,no comparison possible,no comparison possible,0.7699924241155531,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible,no comparison possible
