dataset_id,organ,is_rui_registered,assay_type,publication_status,group_name,published_timestamp,uuid
SNT385.NHPV.334,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741151009,483f832ce23c8b08d1279861478407fd
SNT548.WNZD.692,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741198321,5e5e0afcdce93f0e5765c9b8038da3c6
SNT847.HSQX.539,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741213988,32d5068a948364cf5ce08d3d289bb24f
SNT629.WGXM.523,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741262207,afa23c2843d83d64487573c57cb4f09a
SNT529.JMGZ.955,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741278368,4b672da300a2a1e2c91966ec25294ca2
SNT425.DRJS.265,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741023604,ab2c8ef998b676a94491ab04e4e048cb
SNT962.PNPS.683,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741033500,1c2461c3f680cc146d8594b6e4a230cf
SNT464.DSMV.749,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741127730,457d6bc5ef75ac2926af1ae741dce659
SNT775.QHBB.862,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741143328,4b0ee79aedd4155105ebb8a079c7d5f8
SNT443.RDWL.597,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741083003,a7f3a8250ac6f15e28b6b32e2f6765d6
SNT297.VPBF.474,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741101927,69f6cafc1584c5b3ad1b73160f3bc0e3
SNT345.WGHR.655,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741091625,b6eb05b7d4b7798609dc3f4f5da35640
SNT548.HZSB.435,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741043403,09f5d8e48225ea22641a52be70ae1ad5
SNT763.FCTV.844,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741054067,f7e07edce564c193d82c7550f1a13932
SNT585.PMMH.388,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741063453,f9c5f2b25da002b2e0809a2de933ebc7
SNT729.CLJF.957,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741073130,05e7c957e3fd6778221df43d3d2bfc8e
SNT787.BNHR.328,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741110172,949faaea8f3af241345d12904acd16ea
SNT836.NJGX.977,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741135645,1a661a67529a0655b67c0a3a7ccd8a02
SNT257.JMDV.393,HT,True,RNAseq,Published,TMC - University of Pittsburgh,1721741119493,f686db675ff66006b22aebc34f5f082e
SNT879.NRHZ.834,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741013788,f44049ecc0872227c423c9c31937330c
SNT848.KRGK.885,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721740945556,945826b99bec5c82cddf02d6031c1bb0
SNT525.CHTV.366,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721740987055,fac3fec5e7fa1411e789c060fdbff13b
SNT277.JPFL.568,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721740962919,5ceb3e89936a549d60a5078afe9c2566
SNT786.LFML.333,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721740978659,0fd7aec8682e853601e9fec6ef33d422
SNT959.FJMW.589,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721740955138,2786e0779e5ae1250d8cd6a2c48ef065
SNT238.CNNR.572,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721740995749,5c5cf018b7c31428fb81798ed1e15a8e
SNT382.MCCP.267,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721741004648,1c5eb5380724c2420b955ff3dad1420c
SNT675.HTBD.526,RL,True,RNAseq,Published,TMC - University of Pittsburgh,1721740970787,e1ea9af8d46a83dcae462d2cffab0a13
SNT679.QFDS.428,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681956458,3e38c2627d9ad18109d7f3cc468124c0
SNT294.PNCW.999,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681916370,4b82ed1d8447e423a2a80c18c811a777
SNT638.NTVP.567,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681932318,07184eef10e373f110a06e59cf05f56a
SNT364.XKVB.847,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681908118,c92f7fd78ee28a67ae3091b8718cbf62
SNT448.TDKJ.737,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681940417,adac7f06c28e73d99462adecbdfc258b
SNT628.SPND.768,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681924430,b3da006c093f97c339e9da56c5a7bc96
SNT677.DSLW.346,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681948466,9576287669fcbbb9b11749cc53ea57a4
SNT726.MVSG.773,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681819770,ddeec5321a01ae48489c2f44e51317f0
SNT976.WLTL.469,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681811928,a02a2a09398e69f0dba46b27c279d874
SNT382.FFKR.233,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681779393,e9c08666f1346fdb75171a6eca323dd3
SNT492.RWGH.657,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681875530,bb8c6bd5e87be18ab6bac18f7ebd904c
SNT266.VRJH.483,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681795835,b1162e16143efc305a85f97db84ddae4
SNT827.XHZL.452,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681827840,249199214d314787e4cf64f17573226b
SNT294.WWGR.943,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681787743,1f287ff9139a03ec25fdfe5ffbfd157d
SNT767.BGMQ.499,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681835859,3f3a7517bcb6a0b242b7703233a128b6
SNT288.QNRL.685,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681891560,e832ff66d7a443b3ba072e657240d5d5
SNT966.HVRT.238,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681843835,5b1e0874f2bcd2da531428483b408914
SNT249.SGWK.488,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681804071,1276f8ed9ec8d26f04c8f8a143dd7ce2
SNT952.LWVL.364,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681867548,4509da26588fc76011113c2f0f460b4a
SNT499.ZJNC.498,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681900044,f61fcaaee8b83d13dcc9f00ec67517c3
SNT475.RBWM.344,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681883407,1fa77e8b3da5faa9802448d624670e3c
SNT393.CCDR.759,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681851791,13e129d9f83db9da5f2ca3f8712c2223
SNT997.BVXR.687,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681859600,a66008809f506fba62010a7e34f240bd
SNT243.BBKW.694,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681763416,71d366e2531aad5c12b5f5e404e1e7a3
SNT864.GWLT.722,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681729720,ae7a546261476276be5d07b6f63f765f
SNT278.FHFL.277,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681713667,2471b4c9144e8cd1a1d282267d581325
SNT932.GSWF.338,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681746408,f93d1584d89a563376f109309767140b
SNT648.TLXF.395,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681754649,741ba51dd724ab312ac2ae5fe6f04c63
SNT636.LLJR.572,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681721944,f80ab83b47d30be4f5dca76c66db3bb8
SNT338.VSHX.398,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681703717,9c0e6d6e37a5bffb7c86adf6871fb9ed
SNT233.WMSK.279,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681771355,b0e286104e598b313e8ee157dea1a962
SNT948.QRZW.946,HT,True,Histology,Published,TMC - University of Pittsburgh,1721681738142,95773b50aecdb8b6f5a0423a62eca3a1
SNT939.XDFZ.749,PA,True,Histology,Published,TMC - UConn Health,1721321739240,9b33dc7aa2118964cb5f1c4e98e0b56e
SNT594.FZCM.747,OT,N/A,RNAseq,Published,TDA - Massachusetts General Hospital,1721321054194,010da6f143612d542b79ce75f0e8b236
SNT788.DFKH.558,OT,N/A,RNAseq,Published,TDA - Massachusetts General Hospital,1721229056316,02f02be41cb3c68c85f51b430b9d7468
SNT647.DSGJ.736,LL,N/A,RNAseq,Published,TDA - Massachusetts General Hospital,1721229065430,927a88b021e8e747547c354bb23c9a9c
SNT328.LBNK.596,OT,N/A,RNAseq,Published,TDA - Massachusetts General Hospital,1721229007129,b249672ec5c133691b22c93c74b9866a
SNT662.XBSN.936,OT,N/A,RNAseq,Published,TDA - Massachusetts General Hospital,1721229017540,dd58a0c9b45f32e080d8de6cd0358b55
SNT599.ZNCQ.984,LL,N/A,RNAseq,Published,TDA - Massachusetts General Hospital,1721229046317,2cfce7ab7c475bb0e4f41a0d7633bc27
SNT752.SLXK.795,LL,N/A,RNAseq,Published,TDA - Massachusetts General Hospital,1721229036397,78d8b6790b8faf7dffa58bd3d508c1dd
SNT833.XRXQ.779,LL,N/A,RNAseq,Published,TDA - Massachusetts General Hospital,1721229027045,3d67e7d45f3515c3e3bc9187dfe472b9
SNT439.VXTC.687,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628621399,bdcd5a6fed6d945508429c8670f6ff52
SNT864.HFKK.347,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628637845,a32ddc5b7f2dcaab72d5ccfd6f22ac77
SNT553.BDHB.674,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628613210,4431e63ae8b4aeae2295370b0de01d75
SNT855.BNHR.353,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628629633,1969656b70f927148c5913d12733688f
SNT498.CBXX.552,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628605024,ca0054bec22c72d5df4c23124c083f26
SNT829.BDZN.858,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628571973,fd2bd6fdc88f2cf708b42fa13b791a9b
SNT352.SWRR.365,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628554537,d12790024b373c932502cbd919f818f5
SNT788.JZNM.546,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628543734,dde86ac87b98e4c48b0e28875fcf3022
SNT446.LSGQ.885,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628588761,c8bde19be09602677bdd610f8e27cf31
SNT577.FGWW.285,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628597065,4823e4c6d81e62050d1b61452fdda43d
SNT424.HCKQ.435,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628563242,c1651e0263db7b59bae794a38359c33f
SNT458.PXRF.656,LL,True,Histology,Published,TMC - University of Pittsburgh,1720628580647,11caa6880d287756fce647784bb74847
SNT977.HMJJ.632,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849059275,742fa3b292fd0293f64bca0447c31715
SNT692.JDSZ.637,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849074279,b19dd448158bb91068eb2cd5fbfe4568
SNT279.NDST.973,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848998010,ee2b9da915f4fc5f0c5233ebdfda0f1b
SNT954.PMPG.422,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849081657,19901a3888dfd72f388c1d2c25e00c15
SNT549.DBJZ.583,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849006070,e3e1c48d794718f0144b03d2a80920b2
SNT648.CBSN.395,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849044525,7ac86c65f699c443ff8476263913f0b0
SNT675.ZMLM.858,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849036698,522bac0b1ac941cd6d10f73a26f48707
SNT258.KXLT.592,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849029070,8e8a8478fc9c762b4a68e825e265de74
SNT847.GWKW.369,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849096260,c033136472a77e14fc28cd4a7395175d
SNT393.CNQS.552,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849013593,c3ca96d4b5c003fd81fec20359ec04cc
SNT939.DJQQ.247,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849051952,830937547f5eba27de3b9eb8d30f0453
SNT685.RCQN.248,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849103611,ab4eea1338bfc364afeeaa3a03bc41da
SNT553.FLJC.593,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849111508,ac827668c3fc20e22ce3d9b819004866
SNT975.HLCJ.968,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849021563,ab1d79f86be3bcb1617de76842cbed45
SNT485.CCKF.435,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849088904,f9884e100f0ed58ae0fae9b978ad7f37
SNT736.NRQZ.289,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719849066584,473ddd3f576b9574dbf803ed07803259
SNT293.BWKL.256,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848957530,43835dad8a1e542ab26a32adbec175a7
SNT472.JLMN.232,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848932338,8c44ad9e551e29ece78000dac8af2cb9
SNT928.BHVH.559,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848884038,6415a6c9a71fde72ceca4c3cd640321a
SNT358.HLSF.897,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848899399,9227cc211eff440386fb0fac8668898c
SNT994.JBWG.642,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848906891,03adb85b0a5db9b99b97245c1c09ff37
SNT323.HSMW.673,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848949014,8d71f692033a325440ee02598e11f64a
SNT444.SGBG.294,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848876225,bb9965eb6de3dc67a828753911be3d01
SNT979.SRFV.883,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848940249,21ef25d8c40b13f2ff9120d279c60532
SNT493.KFWM.643,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848982592,003a3561c0df0b3e354f4786f37e0ba9
SNT635.BDXB.595,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848990377,fc9e993ff9220be83292dc22e5a3321b
SNT456.BXNF.685,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848867530,d06cfeb8c3f3e874016813cbf9344eff
SNT598.ZNXB.825,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848891957,4142b8cf68a7a9010e1f1a9245136a9a
SNT633.VTQD.737,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848915718,e814a8b12607a7fce04094454d96825d
SNT769.SWWL.335,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848974437,35798e7c4edbd50d102c7b0b2f4686ce
SNT849.ZQNR.595,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848924000,14d42f7aeec6b7d49e04080ad25892d1
SNT242.XKZD.534,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848966024,84c34369b206296b234f1cfc923550af
SNT388.QHWF.892,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848858939,964e8328b382c84060eac5a47614be5b
SNT397.VZKX.896,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848802875,739dfafb56d2b33d06ff830349a128b4
SNT773.FQGB.454,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848818363,535bddc2c5f99437efa67d600c14f198
SNT569.CMQV.344,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848825761,cda6709706ade75e6ae2bd83b9625352
SNT394.VCPD.746,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848850687,b046946d1a0cd250ed4caef197cbc1c5
SNT835.DFZG.866,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848734398,664a9dc3ee1cb6196c6611608d7eeb6f
SNT545.XJWN.677,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848787446,fc9a5fce7450e0355c8a9f24312f0651
SNT829.GZCT.964,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848764635,755b740a3cd0dbba22f7582353f3c64f
SNT286.PDSP.635,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848833317,50419a2922ac1db91072f739f5af73ec
SNT582.VCHN.628,RL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848842287,d171cd46425c4599cef6405d057c07a5
SNT683.RQXJ.279,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848749495,79b76de88896712493835d194d1f7e2b
SNT725.WGHR.637,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848756995,c25e1c4ca134d841fe2823deefeca2fb
SNT798.JFDR.394,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848779735,df14306482c58b9d04ea7f261fbafc40
SNT557.LKXS.928,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848810603,993257580879575b01bb94af8e562800
SNT293.CGRF.362,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848741973,cfd0788bf7bcf5d83a8c2ba2e878f814
SNT834.JVWX.622,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848794974,3d6908352160ffd95faa794279e89a65
SNT685.SQPC.468,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848771974,ee0436398705b633a219c468344c4c6f
SNT984.JXSK.564,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848726641,a916682527f1cc54b98d681fb2304d0a
SNT357.MMCB.359,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848704439,f969b0b5c650ce553aabb4d77aae48fd
SNT867.HVGZ.845,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848711796,ca28ca49637652734b31bad7c7ca1d43
SNT474.CPJR.665,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848695642,623a0a34c22ac7997f847aaeed3cc435
SNT744.HGXQ.286,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719848719211,6bdb55ed5b2cdde9c5db03e7504008bf
SNT732.NKWT.729,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719847677442,6fa21749cbd935f28cc1aa2f3b1a0050
SNT649.VBHP.286,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846656112,0a7b2f3a007931c068040b302f8b7d11
SNT857.DPMW.593,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846671080,2e9539ff510c1dbbc8ee8234288ea957
SNT257.BFKF.267,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846679470,94877bd01b6dcbc1eb16cee372bfd0c6
SNT469.DJWZ.458,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846640180,be92262dcde3e1fc44bd8a6fb2619379
SNT392.QDJT.788,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846663616,cb0227848167bfa140e29790644e88c0
SNT659.ZFJB.483,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846648050,fc6dea81efa8ba6d802e91a5d9f15a97
SNT542.XBLG.824,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846687709,556b1d8c11af8e4164a27bb8a8bff7f1
SNT874.KPHX.945,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846552806,167d7c3c0d735f7bd80c421a216d866d
SNT656.NQJW.254,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846560302,6fc82626588d69011825de39131d4738
SNT974.BCKF.374,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846569266,b241fe5320736ef3b342f70a1a055ca1
SNT649.FHLF.454,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846624118,55911b46196f0b194ab9d0f581ccc106
SNT869.QXMM.398,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846545114,7c158d2b615d2dc3884a023f063d57c6
SNT395.LWGM.226,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846616721,c76ca37a81f2c30210161b5c1376ee31
SNT496.VDHN.457,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846593492,c186254d3ec050dd0fdc4d914c248df2
SNT848.MZWZ.962,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846506244,2c51497a870849cfad57f7f369902717
SNT223.CTDG.963,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846514647,5b57106242f3dbf1c7d1bce4ac7872f5
SNT246.PJQH.256,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846537716,20df24c85cc4be5a30833421507cfd55
SNT743.JHFZ.728,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846601676,0a2176356f14fd59a0d169ad5a50724c
SNT692.KJSC.252,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846609355,e63347bdcce3e79b59f09113fec3cb44
SNT997.JWVP.627,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846522714,649838b3a56ce5fbf9678b59dc761bcb
SNT377.HRGP.479,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846530125,a4729bc9244a46c464330e4c6de468c9
SNT592.ZCGJ.395,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846631987,e83b49241d4860cc16a0a8197c9ea49b
SNT625.LSZZ.252,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846585274,1995f4e570f4566f19f4fa5cd78eb4e5
SNT395.VWGD.986,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846577463,e7e4bc07479af683d2b6a9fdd070417c
SNT399.LLHV.929,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846420813,f687690bed8cfe598a3e68223d2a5d4d
SNT859.NTRR.334,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846413223,004a2be7a2fbac3a2398aae7592037e8
SNT743.BPHC.465,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846436046,9e36c75bddbb89e261270cf9506847f5
SNT886.WNDH.745,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846397525,9baddefdb7cf8383ec2cdeb9c47a3b45
SNT584.FSTQ.554,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846405126,63b7b5b95da99cde95c46e403ee0fa23
SNT893.RJDC.789,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846498522,fc9da60d6603ff5c4665d3734df8071a
SNT462.KKLG.478,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846459592,04d8d011b9aff3e18010fc49fe887cd4
SNT886.DJTW.298,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846451698,7147e7300954dd4c867aaa0acc3ea8cf
SNT832.KPXB.946,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846490724,d871eb520f4cc9c9f032faa965df55a6
SNT962.PFXC.892,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846443771,b19dd405e1c7b2cf83e3e6ceb51e94d1
SNT857.XVTV.293,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846467190,ef3a2ed2d994b1ac166c11608639eca9
SNT394.MTGG.926,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846374041,24720704aed6cf814a5ef99d87393cff
SNT947.KPNB.442,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846389647,3c9de572109ad9e949686575f8726cc7
SNT994.LPZD.885,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846381871,3b53aa4237118ee6143d48cc74328284
SNT296.ZNRJ.867,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846428645,5f58f2aee50b3933a46c364d0239e6ae
SNT763.HZQD.973,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846483161,84c6b579c428438616498dbc72121b2b
SNT749.TZJD.849,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846475339,58a8f33fe67abd63d2c6928176845e0b
SNT866.FSKF.436,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846342363,172b827eb9fe51c49e3c9c633df944a7
SNT488.QDLH.722,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846334695,d030794a25e3107e2d8246d401bea78e
SNT397.JDNJ.429,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846350231,8060b2c6df61e0169d84bb2b6dfad48d
SNT723.THJD.464,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846319012,a39e41ab63cd433b1296ae764c4e31f8
SNT337.LBTJ.773,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846326696,22bd5751fca1d032553e2bba55b4efd9
SNT499.PLLT.628,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846278397,4288f0d23ed13d7adaad6428e4379d41
SNT323.ZDZB.964,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846303441,0c1b9e4bba012efc6bf370c95b93ba67
SNT767.PDSM.547,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846357842,a7163b2ccb1fa73c1ed75e751abc419f
SNT545.GKMC.253,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846366263,524f0d0016c64228f1d3ea25fe5e73aa
SNT242.WBNB.385,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846288522,59343b7b4100b3f592785515bb5b9232
SNT293.XHZN.473,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846295945,c895744d222f408bddf7762a9719a576
SNT722.LDKR.946,LL,True,LC-MS,Published,TDA - Pacific Northwest National Laboratory,1719846311035,b116b018587aea6c6e330d1c909b01f1
SNT588.HFTQ.737,AD,N/A,Visium (no probes),Published,TMC - University of Minnesota - Niedernhofer,1719246755076,bf6d9e60c838944cc9e2c7ca8747a4e6
SNT663.DWWH.469,AD,N/A,Visium (no probes),Published,TMC - University of Minnesota - Niedernhofer,1719246832026,23eba5623d8117720b1163edeccba8f1
SNT796.NDNG.338,AD,N/A,Visium (no probes),Published,TMC - University of Minnesota - Niedernhofer,1719246548238,a0b3063900b70b6c5e205927fdd6269c
SNT355.CFGL.684,AD,N/A,Visium (no probes),Published,TMC - University of Minnesota - Niedernhofer,1718887363320,5d0823d375ea1faceb12b6d1507677fe
SNT288.GNPP.896,RL,True,Histology,Published,TMC - University of Pittsburgh,1718204312163,af9e6a811dd0d2b8b442db25d355abf0
SNT837.VVHD.727,LL,True,Histology,Published,TMC - University of Pittsburgh,1718204375412,d20535edc9f2d07b4708be2eb475f24e
SNT987.HRHK.429,LL,True,Histology,Published,TMC - University of Pittsburgh,1718204319897,7d7f417b24fd122ce726603a2e1a4168
