"tool","modality","sex","organ","organId","as","as_id","cell_id","cell_label","annotation_label_id","annotation_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:ilcp","ILCP",NA,NA,0.18,0.000928562585118236,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:ilcp","ILCP",NA,NA,8.12,0.000902061855670102,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:ilcp","ILCP",NA,NA,27.373,0.00168012573844236,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:ilcp","ILCP",NA,NA,2.268,0.00125199972177784,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:ilcp","ILCP",NA,NA,9.112,0.00105899208870616,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:ilcp","ILCP",NA,NA,3.626,0.000963789067878286,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:ilcp","ILCP",NA,NA,0.52,0.00060143140674806,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:ilcp","ILCP",NA,NA,6.9,0.000928562585118238,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:immature-b","Immature B",NA,NA,0.777,0.000206526228831061,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:immature-b","Immature B",NA,NA,1.63,0.000169118890580078,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:immature-b","Immature B",NA,NA,0.18,0.000206526228831062,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:immature-b","Immature B",NA,NA,0.012,0.0000619041723412158,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:immature-b","Immature B",NA,NA,4.415,0.000270988022329413,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:immature-b","Immature B",NA,NA,1.45,0.000161082474226804,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:immature-b","Immature B",NA,NA,0.378,0.000208666620296307,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:immature-b","Immature B",NA,NA,2.144,0.000249174609107332,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:immature-b","Immature B",NA,NA,0.104,0.000120286281349612,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:immature-b","Immature B",NA,NA,0.46,0.0000619041723412159,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,2.934,0.00030441400304414,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,0.54,0.000619578686493185,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,0.126,0.000649993809582765,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,2.016,0.0011128886415803,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,1.74,0.000193298969072165,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,2.649,0.000162592813397648,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,3.216,0.000373761913660997,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,2.331,0.000619578686493184,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,4.83,0.000649993809582767,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:immature-pericyte","Immature pericyte",NA,NA,0.364,0.000421001984723642,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,0.48,0.000550736610216165,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,25.428,0.00263825469304921,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,0.252,0.00129998761916553,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,31.788,0.00195111376077177,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,2.52,0.00139111080197538,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,24.656,0.00286550800473431,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,17.69,0.00196520618556701,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,2.072,0.000550736610216164,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,1.3,0.00150357851687015,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:k-cells-gip-","K cells (GIP+)",NA,NA,9.66,0.00129998761916553,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,23.798,0.00246913580246914,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,2.22,0.00254715682224976,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,1.872,0.00965705088522966,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,80.353,0.00493198200639532,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,33.768,0.00392450009344047,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,24.36,0.00270618556701031,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,5.04,0.00278222160395076,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,9.583,0.00254715682224976,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,2.808,0.00324772959643952,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:l-cells-pyy-","L cells (PYY+)",NA,NA,71.76,0.00965705088522968,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,84.434,0.00876035853204803,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,14.58,0.016728624535316,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,1.542,0.00795468614584623,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,92.22,0.0102448453608247,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,100.662,0.00617852690911062,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,33.012,0.0182235515058774,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,67.536,0.00784900018688094,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,62.937,0.016728624535316,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,3.744,0.00433030612858603,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec1-ackr4-","LEC1 (ACKR4+)",NA,NA,59.11,0.00795468614584624,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,2.282,0.000236766446812109,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,0.12,0.000137684152554041,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,0.03,0.000154760430853039,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,0.58,0.0000644329896907216,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,1.072,0.000124587304553666,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,5.298,0.000325185626795296,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,0.756,0.000417333240592613,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,0.518,0.000137684152554041,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,0.052,0.000060143140674806,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec2-madcam1-","LEC2 (MADCAM1+)",NA,NA,1.15,0.00015476043085304,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,9.128,0.000947065787248436,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,0.78,0.000894946991601267,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,0.402,0.00207378977343073,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,10.73,0.00119201030927835,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,34.437,0.00211370657416942,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,2.898,0.00159977742227168,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,16.08,0.00186880956830499,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,3.367,0.000894946991601266,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,15.41,0.00207378977343073,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec3-adgrg3-","LEC3 (ADGRG3+)",NA,NA,1.092,0.00126300595417093,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,21.516,0.00223236935565703,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,1.32,0.00151452567809445,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,0.516,0.00266187941067228,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,64.459,0.00395642512600943,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,17.4,0.00193298969072165,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,5.796,0.00319955484454337,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,18.224,0.00211798417741232,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,5.698,0.00151452567809445,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,19.78,0.00266187941067228,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec4-stab2-","LEC4 (STAB2+)",NA,NA,1.924,0.00222529620496782,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,5.868,0.00060882800608828,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,0.36,0.000413052457662123,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,0.096,0.000495233378729726,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,7.947,0.000487778440192944,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,2.03,0.000225515463917525,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,1.386,0.000765110941086458,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,4.824,0.000560642870491496,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,1.554,0.000413052457662123,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,0.312,0.000360858844048836,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec5-cldn11-","LEC5 (CLDN11+)",NA,NA,3.68,0.000495233378729727,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,49.552,0.00514121427363437,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,5.22,0.00598926063610079,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,1.104,0.00569518385539185,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,29.58,0.0032860824742268,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,72.406,0.00444420356620237,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,10.458,0.00577310982819782,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,39.664,0.00460973026848563,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,22.533,0.00598926063610078,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,42.32,0.00569518385539186,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lec6-adamts4-","LEC6 (ADAMTS4+)",NA,NA,2.704,0.00312744331508991,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR+ ILC3",NA,NA,13.04,0.00135295112464062,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR- ILC3",NA,NA,1.2,0.00137684152554041,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR- ILC3",NA,NA,0.576,0.00297140027237836,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR+ ILC3",NA,NA,10.73,0.00119201030927835,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR- ILC3",NA,NA,16.08,0.00186880956830499,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR+ ILC3",NA,NA,24.724,0.00151753292504471,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR- ILC3",NA,NA,2.394,0.00132155526187661,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR- ILC3",NA,NA,5.18,0.00137684152554041,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR- ILC3",NA,NA,1.3,0.00150357851687015,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lti-like-ncr-ilc3","LTi-like NCR- ILC3",NA,NA,22.08,0.00297140027237836,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,42.38,0.00439709115508202,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,1.68,0.00192757813575658,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,0.402,0.00207378977343073,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,25.81,0.00286726804123711,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,56.512,0.00346864668581649,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,5.922,0.00326911038464214,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,46.632,0.00541954774808446,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,7.252,0.00192757813575657,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:lymphoid-dc","Lymphoid DC",NA,NA,2.184,0.00252601190834185,"false","false"
