"tool","modality","sex","organ","organId","as","as_id","cell_id","cell_label","annotation_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:microfold-cell","Microfold cell","Microfold cell",99.715,0.0265041993666529,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:microfold-cell","Microfold cell","Microfold cell",18.252,0.0211102423768569,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:microfold-cell","Microfold cell","Microfold cell",164.91,0.0221926457843259,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",14.67,0.0015220700152207,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",2.28,0.00261599889852678,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",0.354,0.00182617308406586,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",16.53,0.00183634020618556,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",17.688,0.00205569052513549,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",31.788,0.00195111376077177,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",8.946,0.00493844334701259,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",9.842,0.00261599889852678,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",1.352,0.00156372165754496,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mln-stroma-fmo2-","mLN Stroma (FMO2+)","mLN Stroma (FMO2+)",13.57,0.00182617308406587,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:mlto","mLTo","mLTo",3.72,0.00426820872917527,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:mlto","mLTo","mLTo",59.006,0.00612210383899882,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:mlto","mLTo","mLTo",0.81,0.00417853163303206,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mlto","mLTo","mLTo",75.938,0.00466099398406591,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mlto","mLTo","mLTo",35.67,0.00396262886597938,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mlto","mLTo","mLTo",9.954,0.00549488766780274,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mlto","mLTo","mLTo",45.024,0.00523266679125396,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:mlto","mLTo","mLTo",16.058,0.00426820872917527,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mlto","mLTo","mLTo",31.05,0.00417853163303207,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mlto","mLTo","mLTo",3.276,0.00378901786251278,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",17.93,0.00186030779638086,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",0.162,0.000835706326606413,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",1.02,0.00117031529670935,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",11.02,0.00122422680412371,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",24.724,0.00151753292504471,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",32.696,0.00379991278888681,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",3.024,0.00166933296237045,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",4.403,0.00117031529670935,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",6.21,0.000835706326606414,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mmp9-inflammatory-macrophage","MMP9+ Inflammatory macrophage","MMP9+ Inflammatory macrophage",1.508,0.00174415107956937,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:monocytes","Monocytes","Monocytes",22.82,0.00236766446812109,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:monocytes","Monocytes","Monocytes",3.6,0.00413052457662123,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:monocytes","Monocytes","Monocytes",0.588,0.00303330444471957,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:monocytes","Monocytes","Monocytes",13.63,0.00151417525773196,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:monocytes","Monocytes","Monocytes",36.203,0.00222210178310119,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:monocytes","Monocytes","Monocytes",26.264,0.00305238896156481,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:monocytes","Monocytes","Monocytes",3.654,0.0020171106628643,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:monocytes","Monocytes","Monocytes",15.54,0.00413052457662123,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:monocytes","Monocytes","Monocytes",0.832,0.000962290250796896,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:monocytes","Monocytes","Monocytes",22.54,0.00303330444471958,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",4.89,0.000507356671740234,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",0.174,0.000897610498947628,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",1.02,0.00117031529670935,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",17.66,0.00108395208931765,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",2.03,0.000225515463917525,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",1.89,0.00104333310148153,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",18.76,0.00218027782968915,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",4.403,0.00117031529670935,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",6.67,0.00089761049894763,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:mpo-mono-neutrophil","MPO+ mono-neutrophil","MPO+ mono-neutrophil",0.624,0.000721717688097672,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",36.06,0.0413740878424894,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",221.354,0.0229663453407746,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",6.264,0.0323139779621146,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",129.63,0.0144007731958763,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",333.774,0.0204866944881036,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",269.072,0.0312714134429701,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",84.042,0.0463935452458789,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",155.659,0.0413740878424893,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",240.12,0.0323139779621147,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:myofibroblast","myofibroblast","myofibroblast",17.316,0.0200276658447104,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",95.518,0.00991036698799256,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",32.76,0.0375877736472532,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",6.048,0.0311997028599727,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",106.14,0.011791237113402,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",135.099,0.00829223348328004,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",51.156,0.0282395492801002,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",87.904,0.0102161589734006,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",141.414,0.0375877736472532,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",5.928,0.00685631803692789,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:myofibroblast-rspo2-","myofibroblast (RSPO2+)","myofibroblast (RSPO2+)",231.84,0.0311997028599728,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",2.282,0.000236766446812109,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",0.18,0.000206526228831062,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",0.036,0.000185712517023647,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",2.68,0.000311468261384164,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",1.16,0.000128865979381443,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",3.532,0.00021679041786353,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",0.126,0.0000695555400987689,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",0.777,0.000206526228831061,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",1.38,0.000185712517023648,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:n-cells-nts-","N cells (NTS+)","N cells (NTS+)",0.052,0.000060143140674806,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:naive-b","Naive B","Naive B",1.08,0.00123915737298637,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:naive-b","Naive B","Naive B",7.824,0.000811770674784374,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:naive-b","Naive B","Naive B",0.48,0.00247616689364863,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:naive-b","Naive B","Naive B",17.66,0.00108395208931765,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:naive-b","Naive B","Naive B",6.09,0.000676546391752576,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:naive-b","Naive B","Naive B",13.4,0.00155734130692082,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:naive-b","Naive B","Naive B",3.654,0.0020171106628643,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:naive-b","Naive B","Naive B",4.662,0.00123915737298637,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:naive-b","Naive B","Naive B",0.676,0.000781860828772478,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:naive-b","Naive B","Naive B",18.4,0.00247616689364863,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",6.846,0.000710299340436327,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",0.6,0.000688420762770206,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",0.15,0.000773802154265197,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",2.9,0.000322164948453608,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",14.128,0.000867161671454122,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",6.432,0.000747523827321995,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",2.142,0.00118244418167907,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",2.59,0.000688420762770205,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",0.312,0.000360858844048836,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:neuroblast","Neuroblast","Neuroblast",5.75,0.000773802154265199,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:nk-cell","NK cell","NK cell",73.676,0.00764417385421952,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:nk-cell","NK cell","NK cell",4.86,0.00557620817843866,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:nk-cell","NK cell","NK cell",2.256,0.0116379844001486,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:nk-cell","NK cell","NK cell",107.726,0.00661210774483768,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:nk-cell","NK cell","NK cell",14.112,0.00779022049106212,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:nk-cell","NK cell","NK cell",56.55,0.00628221649484535,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:nk-cell","NK cell","NK cell",90.048,0.0104653335825079,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:nk-cell","NK cell","NK cell",20.979,0.00557620817843866,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:nk-cell","NK cell","NK cell",3.744,0.00433030612858603,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:nk-cell","NK cell","NK cell",86.48,0.0116379844001486,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",21.19,0.00219854557754101,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",1.38,0.00158336775437147,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",0.516,0.00266187941067228,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",56.512,0.00346864668581649,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",12.76,0.00141752577319587,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",19.296,0.00224257148196598,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",4.536,0.00250399944355568,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",5.957,0.00158336775437147,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",19.78,0.00266187941067228,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:nk-t-cell","NK T cell","NK T cell",2.028,0.00234558248631743,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:paneth","Paneth","Paneth",17.98,0.00199742268041237,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:paneth","Paneth","Paneth",33.554,0.00205950896970354,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:paneth","Paneth","Paneth",3.276,0.00180844404256799,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:paneth","Paneth","Paneth",27.336,0.00317697626611848,"false","false"
