"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table","annotation_label","annotation_label_id","cell_label2"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000692","Fibroblast",35909.884,0.0182794658945363,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000692","Fibroblast",35909.884,0.0182794658945363,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000692","Fibroblast",7690.08,0.0159786161879409,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000692","Fibroblast",2.76,0.00020121035317666,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000692","Fibroblast",2.76,0.00020121035317666,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000692","Fibroblast",7690.08,0.0159786161879409,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000692","Fibroblast",1954.709,0.0479102130417436,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000692","Fibroblast",85.2,0.00599376648285783,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000692","Fibroblast",1954.709,0.0479102130417436,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000692","Fibroblast",85.2,0.00599376648285783,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000692","Fibroblast",95930.486,0.0330843422077853,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000692","Fibroblast",8298.5,0.0171482667015149,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000692","Fibroblast",95930.486,0.0330843422077853,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000692","Fibroblast",8298.5,0.0171482667015149,"false","false","Fibroblast","AZ:0000041","kidney interstitial fibroblast"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000714","Cortical Collecting Duct Principal",98891.346,0.0503393713683895,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000714","Cortical Collecting Duct Principal",98891.346,0.0503393713683895,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000714","Cortical Collecting Duct Principal",47478.875,0.0986526434913843,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000714","Cortical Collecting Duct Principal",47478.875,0.0986526434913843,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000714","Cortical Collecting Duct Principal",59.32,0.00432456454726067,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000714","Cortical Collecting Duct Principal",59.32,0.00432456454726067,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000714","Cortical Collecting Duct Principal",576.611,0.0141328227640088,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000714","Cortical Collecting Duct Principal",67972.674,0.0234422997439441,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000714","Cortical Collecting Duct Principal",20.448,0.00143850395588588,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000714","Cortical Collecting Duct Principal",20.448,0.00143850395588588,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000714","Cortical Collecting Duct Principal",576.611,0.0141328227640088,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000714","Cortical Collecting Duct Principal",67972.674,0.0234422997439441,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000714","Cortical Collecting Duct Principal",10043.383,0.0207539447212703,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000714","Cortical Collecting Duct Principal",10043.383,0.0207539447212703,"false","false","Cortical Collecting Duct Principal","AZ:0000031","kidney cortex collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000715","Cortical Collecting Duct Intercalated Type A",28854.218,0.0146878696083929,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000715","Cortical Collecting Duct Intercalated Type A",1426.233,0.00296345807866441,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000715","Cortical Collecting Duct Intercalated Type A",28854.218,0.0146878696083929,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000715","Cortical Collecting Duct Intercalated Type A",1426.233,0.00296345807866441,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000715","Cortical Collecting Duct Intercalated Type A",148.248,0.0104291536801726,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000715","Cortical Collecting Duct Intercalated Type A",21700.233,0.00748393930330632,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000715","Cortical Collecting Duct Intercalated Type A",553.701,0.0135712952011918,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000715","Cortical Collecting Duct Intercalated Type A",6599.72,0.013637857289308,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000715","Cortical Collecting Duct Intercalated Type A",21700.233,0.00748393930330632,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000715","Cortical Collecting Duct Intercalated Type A",6599.72,0.013637857289308,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000715","Cortical Collecting Duct Intercalated Type A",553.701,0.0135712952011918,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000715","Cortical Collecting Duct Intercalated Type A",148.248,0.0104291536801726,"false","false","Cortical Collecting Duct Intercalated Type A","AZ:0000030","kidney cortex collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000716","Outer Medullary Collecting Duct Principal",21499.56,0.0109440752793169,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000716","Outer Medullary Collecting Duct Principal",3715.407,0.00771995381517346,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000716","Outer Medullary Collecting Duct Principal",3715.407,0.00771995381517346,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000716","Outer Medullary Collecting Duct Principal",21499.56,0.0109440752793169,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000716","Outer Medullary Collecting Duct Principal",341.32,0.0248830136761802,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000716","Outer Medullary Collecting Duct Principal",341.32,0.0248830136761802,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000716","Outer Medullary Collecting Duct Principal",712.093,0.0174535070619383,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000716","Outer Medullary Collecting Duct Principal",1354.68,0.0953008870774395,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000716","Outer Medullary Collecting Duct Principal",18888.844,0.00651435226550893,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000716","Outer Medullary Collecting Duct Principal",6564.201,0.0135644597734953,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000716","Outer Medullary Collecting Duct Principal",712.093,0.0174535070619383,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000716","Outer Medullary Collecting Duct Principal",18888.844,0.00651435226550893,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000716","Outer Medullary Collecting Duct Principal",6564.201,0.0135644597734953,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000716","Outer Medullary Collecting Duct Principal",1354.68,0.0953008870774395,"false","false","Outer Medullary Collecting Duct Principal","AZ:0000057","kidney outer medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",17354.317,0.00883399249422446,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",3042.939,0.00632268511697106,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",17354.317,0.00883399249422446,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",3042.939,0.00632268511697106,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",36.176,0.00263731367265175,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",36.176,0.00263731367265175,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",16285.383,0.00561647508130888,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",1323.192,0.00273428322146303,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",73.272,0.00515463917525773,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",13.51,0.000331132142019071,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",16285.383,0.00561647508130888,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",1323.192,0.00273428322146303,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",73.272,0.00515463917525773,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000717","Outer Medullary Collecting Duct Intercalated Type A",13.51,0.000331132142019071,"false","false","Outer Medullary Collecting Duct Intercalated Type A","AZ:0000056","kidney outer medulla collecting duct intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000718","Inner Medullary Collecting Duct",303486.876,0.154486101912258,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000718","Inner Medullary Collecting Duct",303486.876,0.154486101912258,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000718","Inner Medullary Collecting Duct",21701.993,0.0450928750624676,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000718","Inner Medullary Collecting Duct",21701.993,0.0450928750624676,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000718","Inner Medullary Collecting Duct",5134.636,0.37432678369333,"true","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000718","Inner Medullary Collecting Duct",5134.636,0.37432678369333,"true","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000718","Inner Medullary Collecting Duct",85992.275,0.177696989331809,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000718","Inner Medullary Collecting Duct",414410.865,0.14292131150346,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000718","Inner Medullary Collecting Duct",5524.369,0.135403119191247,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000718","Inner Medullary Collecting Duct",85992.275,0.177696989331809,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000718","Inner Medullary Collecting Duct",414410.865,0.14292131150346,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000718","Inner Medullary Collecting Duct",5524.369,0.135403119191247,"false","false","Inner Medullary Collecting Duct","AZ:0000043","kidney inner medulla collecting duct principal cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000768","Connecting Tubule",38345.811,0.0796757636311097,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000768","Connecting Tubule",153115.3,0.0779413797126633,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000768","Connecting Tubule",38345.811,0.0796757636311097,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000768","Connecting Tubule",153115.3,0.0779413797126633,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000768","Connecting Tubule",647.836,0.047228735637882,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000768","Connecting Tubule",647.836,0.047228735637882,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000768","Connecting Tubule",163799.689,0.056490957049929,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000768","Connecting Tubule",71.568,0.00503476384560058,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000768","Connecting Tubule",3012.819,0.073844649073705,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:1000768","Connecting Tubule",30584.69,0.0632011111770991,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000768","Connecting Tubule",163799.689,0.056490957049929,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000768","Connecting Tubule",3012.819,0.073844649073705,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000768","Connecting Tubule",30584.69,0.0632011111770991,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000768","Connecting Tubule",71.568,0.00503476384560058,"false","false","Connecting Tubule","AZ:0000027","kidney connecting tubule epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000850","Macula Densa",29744.395,0.0151410027934402,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000850","Macula Densa",29744.395,0.0151410027934402,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:1000850","Macula Densa",6597.453,0.0137083319425779,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:1000850","Macula Densa",6597.453,0.0137083319425779,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:1000850","Macula Densa",12.376,0.000902238888012441,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:1000850","Macula Densa",12.376,0.000902238888012441,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000850","Macula Densa",8275.927,0.0171016211843428,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:1000850","Macula Densa",63566.649,0.0219227573653507,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000850","Macula Densa",90.312,0.0063533924718293,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:1000850","Macula Densa",299.564,0.00734235891871213,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:1000850","Macula Densa",299.564,0.00734235891871213,"false","false","Macula Densa","AZ:0000047","macula densa epithelial cell"
