"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","annotation_label","annotation_label_id","cell_label2"
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000236","B cell",99.756,0.0147890387124837,"B cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0000236","B cell",8.82,0.0126245276537272,"B cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000236","B cell",38.073,0.0126245276537272,"B cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000236","B cell",3.9,0.00675249842441704,"B cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000236","B cell",78.2,0.0119663534297681,"B cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000576","monocyte",50.204,0.00744284954811271,"monocyte",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0000576","monocyte",12,0.0171762281003092,"monocyte",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0000576","monocyte",0.924,0.00542005420054201,"monocyte",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000576","monocyte",73.37,0.0123776908023483,"monocyte",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000576","monocyte",106.843,0.00739880151644857,"monocyte",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000576","monocyte",45.234,0.027985656376676,"monocyte",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000576","monocyte",78.256,0.00916107171989709,"monocyte",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000576","monocyte",51.8,0.0171762281003092,"monocyte",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000576","monocyte",35.42,0.00542005420054201,"monocyte",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000576","monocyte",6.5,0.0112541640406951,"monocyte",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0000624","CD4-positive, alpha-beta T cell",13.08,0.018722088629337,"CD4-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000624","CD4-positive, alpha-beta T cell",68.786,0.0101976704847518,"CD4-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0000624","CD4-positive, alpha-beta T cell",1.998,0.0117199873297434,"CD4-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000624","CD4-positive, alpha-beta T cell",70.18,0.011839530332681,"CD4-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000624","CD4-positive, alpha-beta T cell",170.419,0.0118013941543353,"CD4-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000624","CD4-positive, alpha-beta T cell",33.138,0.0205020268163393,"CD4-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000624","CD4-positive, alpha-beta T cell",88.44,0.0103532659848152,"CD4-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000624","CD4-positive, alpha-beta T cell",56.462,0.018722088629337,"CD4-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000624","CD4-positive, alpha-beta T cell",76.59,0.0117199873297434,"CD4-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000624","CD4-positive, alpha-beta T cell",5.616,0.00972359773116053,"CD4-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000625","CD8-positive, alpha-beta T cell",97.13,0.00672618319677143,"CD8-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000625","CD8-positive, alpha-beta T cell",24.94,0.00420743639921722,"CD8-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000625","CD8-positive, alpha-beta T cell",18.522,0.0114593077642657,"CD8-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000625","CD8-positive, alpha-beta T cell",30.016,0.00351383572817971,"CD8-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0000625","CD8-positive, alpha-beta T cell",0.972,0.00570161545771302,"CD8-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000625","CD8-positive, alpha-beta T cell",46.944,0.00695954762940409,"CD8-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0000625","CD8-positive, alpha-beta T cell",5.52,0.00790106492614222,"CD8-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000625","CD8-positive, alpha-beta T cell",23.828,0.00790106492614222,"CD8-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000625","CD8-positive, alpha-beta T cell",2.964,0.00513189880255695,"CD8-positive, alpha-beta T cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000625","CD8-positive, alpha-beta T cell",37.26,0.00570161545771302,"CD8-positive, alpha-beta T cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000775","neutrophil",180.132,0.0124740124740125,"neutrophil",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000775","neutrophil",26.97,0.00454990215264188,"neutrophil",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000775","neutrophil",26.586,0.0164483941378235,"neutrophil",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000775","neutrophil",30.016,0.00351383572817971,"neutrophil",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0000775","neutrophil",1.326,0.00777812972934924,"neutrophil",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000775","neutrophil",35.86,0.00531632110579479,"neutrophil",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0000775","neutrophil",7.38,0.0105633802816901,"neutrophil",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000775","neutrophil",31.857,0.0105633802816901,"neutrophil",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000775","neutrophil",50.83,0.00777812972934924,"neutrophil",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000775","neutrophil",6.084,0.0105338975420906,"neutrophil",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000786","plasma cell",113.024,0.00782683135624312,"plasma cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0000786","plasma cell",47.85,0.00807240704500979,"plasma cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000786","plasma cell",21.168,0.0130963517305893,"plasma cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0000786","plasma cell",56.816,0.00665118905691159,"plasma cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0000786","plasma cell",1.506,0.00883398444374054,"plasma cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0000786","plasma cell",18.54,0.0265372724149777,"plasma cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000786","plasma cell",80.031,0.0265372724149777,"plasma cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0000786","plasma cell",53.464,0.00792615146682132,"plasma cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000786","plasma cell",57.73,0.00883398444374054,"plasma cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0000786","plasma cell",7.852,0.0135950301611596,"plasma cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0002071","enterocyte of epithelium of large intestine",295.932,0.512379580444765,"enterocyte of epithelium of large intestine",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0002071","enterocyte of epithelium of large intestine",2442.6,0.37377256889452,"enterocyte of epithelium of large intestine",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0002071","enterocyte of epithelium of large intestine",1073.555,0.355977327378908,"enterocyte of epithelium of large intestine",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0002071","enterocyte of epithelium of large intestine",3366.928,0.49915422164226,"enterocyte of epithelium of large intestine",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0002071","enterocyte of epithelium of large intestine",248.7,0.355977327378908,"enterocyte of epithelium of large intestine",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0002071","enterocyte of epithelium of large intestine",63.72,0.37377256889452,"enterocyte of epithelium of large intestine",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0002071","enterocyte of epithelium of large intestine",322.938,0.199797318366074,"enterocyte of epithelium of large intestine",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0002071","enterocyte of epithelium of large intestine",2818.22,0.475440313111546,"enterocyte of epithelium of large intestine",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0002071","enterocyte of epithelium of large intestine",7732.431,0.535465329582977,"enterocyte of epithelium of large intestine",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0002071","enterocyte of epithelium of large intestine",4557.072,0.533475560017569,"enterocyte of epithelium of large intestine",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0009009","paneth cell of colon",12.74,0.0220581615197623,"paneth cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0009009","paneth cell of colon",126.73,0.0193925315876535,"paneth cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0009009","paneth cell of colon",62.678,0.0207832360013741,"paneth cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0009009","paneth cell of colon",139.854,0.0207336523125997,"paneth cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0009009","paneth cell of colon",14.52,0.0207832360013741,"paneth cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0009009","paneth cell of colon",111.36,0.0187866927592955,"paneth cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0009009","paneth cell of colon",3.306,0.0193925315876535,"paneth cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0009009","paneth cell of colon",460.926,0.031918796624679,"paneth cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0009009","paneth cell of colon",205.824,0.0240948735646608,"paneth cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0009009","paneth cell of colon",17.64,0.0109136264421578,"paneth cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0009011","transit amplifying cell of colon",89.93,0.0137613064442333,"transit amplifying cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0009011","transit amplifying cell of colon",7.8,0.0135049968488341,"transit amplifying cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0009011","transit amplifying cell of colon",53.79,0.00797448165869219,"transit amplifying cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0009011","transit amplifying cell of colon",62.937,0.0208691171418756,"transit amplifying cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0009011","transit amplifying cell of colon",14.58,0.0208691171418756,"transit amplifying cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0009011","transit amplifying cell of colon",430.904,0.0298397945456769,"transit amplifying cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0009011","transit amplifying cell of colon",2.346,0.0137613064442333,"transit amplifying cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0009011","transit amplifying cell of colon",136.68,0.0160005019765326,"transit amplifying cell of colon",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0009011","transit amplifying cell of colon",30.744,0.0190208917991893,"transit amplifying cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0009011","transit amplifying cell of colon",184.15,0.0310665362035225,"transit amplifying cell of colon",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0019032","intestinal tuft cell",862.73,0.132017034456059,"intestinal tuft cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0019032","intestinal tuft cell",36.868,0.0638336184388224,"intestinal tuft cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0019032","intestinal tuft cell",111.111,0.0368430092751632,"intestinal tuft cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0019032","intestinal tuft cell",433.254,0.0642308249963752,"intestinal tuft cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0019032","intestinal tuft cell",25.74,0.0368430092751632,"intestinal tuft cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0019032","intestinal tuft cell",593.376,0.0410908646202764,"intestinal tuft cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0019032","intestinal tuft cell",563.18,0.0950097847358121,"intestinal tuft cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:0019032","intestinal tuft cell",22.506,0.132017034456059,"intestinal tuft cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0019032","intestinal tuft cell",526.888,0.0616803664428688,"intestinal tuft cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0019032","intestinal tuft cell",80.766,0.0499688182101653,"intestinal tuft cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:1000320","large intestine goblet cell",110.188,0.190780588817863,"large intestine goblet cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:1000320","large intestine goblet cell",1170.47,0.179108154717911,"large intestine goblet cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:1000320","large intestine goblet cell",225.848,0.074888354517348,"large intestine goblet cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:1000320","large intestine goblet cell",970.176,0.143830651007684,"large intestine goblet cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:1000320","large intestine goblet cell",52.32,0.074888354517348,"large intestine goblet cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:1000320","large intestine goblet cell",30.534,0.179108154717911,"large intestine goblet cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:1000320","large intestine goblet cell",2193.372,0.151889446007093,"large intestine goblet cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:1000320","large intestine goblet cell",1605.856,0.187990211457614,"large intestine goblet cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:1000320","large intestine goblet cell",97.902,0.0605706267539757,"large intestine goblet cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:1000320","large intestine goblet cell",999.92,0.168688845401174,"large intestine goblet cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:1001516","intestinal enteroendocrine cell",2.964,0.00513189880255695,"intestinal enteroendocrine cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:1001516","intestinal enteroendocrine cell",85.1,0.0130222081441594,"intestinal enteroendocrine cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:1001516","intestinal enteroendocrine cell",5.957,0.00197526623153555,"intestinal enteroendocrine cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:1001516","intestinal enteroendocrine cell",10.106,0.00149823594799671,"intestinal enteroendocrine cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:1001516","intestinal enteroendocrine cell",1.38,0.00197526623153555,"intestinal enteroendocrine cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","CL:1001516","intestinal enteroendocrine cell",2.22,0.0130222081441594,"intestinal enteroendocrine cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:1001516","intestinal enteroendocrine cell",79.47,0.00550324079735845,"intestinal enteroendocrine cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:1001516","intestinal enteroendocrine cell",15.08,0.0025440313111546,"intestinal enteroendocrine cell",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:1001516","intestinal enteroendocrine cell",8.568,0.00530090427190521,"intestinal enteroendocrine cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:1001516","intestinal enteroendocrine cell",28.944,0.00338834159503043,"intestinal enteroendocrine cell",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","CL:0009016","intestinal crypt stem cell of large intestine",0.58,0.0000978473581213307,"intestinal crypt stem cell of large intestine",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","CL:0009016","intestinal crypt stem cell of large intestine",0.052,0.0000900333123255605,"intestinal crypt stem cell of large intestine",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0009016","intestinal crypt stem cell of large intestine",0.326,0.0000483301918708617,"intestinal crypt stem cell of large intestine",NA,NA
"Male","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","CL:0009016","intestinal crypt stem cell of large intestine",0.536,0.0000627470665746376,"intestinal crypt stem cell of large intestine",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","CL:0009016","intestinal crypt stem cell of large intestine",0.259,0.0000858811405015459,"intestinal crypt stem cell of large intestine",NA,NA
"Female","popV","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","CL:0009016","intestinal crypt stem cell of large intestine",0.06,0.0000858811405015459,"intestinal crypt stem cell of large intestine",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:-cells-ins-","β cells (INS+)",1.304,0.000135295112464062,"β cells (INS+)",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:-cells-ins-","β cells (INS+)",0.06,0.0000688420762770206,"β cells (INS+)",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:-cells-ins-","β cells (INS+)",0.006,0.0000309520861706079,"β cells (INS+)",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:-cells-ins-","β cells (INS+)",0.883,0.0000541976044658826,"β cells (INS+)",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:-cells-ins-","β cells (INS+)",0.252,0.000139111080197538,"β cells (INS+)",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:-cells-ins-","β cells (INS+)",0.29,0.0000322164948453608,"β cells (INS+)",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:-cells-ins-","β cells (INS+)",0.536,0.0000622936522768329,"β cells (INS+)",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:-cells-ins-","β cells (INS+)",0.259,0.0000688420762770205,"β cells (INS+)",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:-cells-ins-","β cells (INS+)",0.23,0.0000309520861706079,"β cells (INS+)",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",2.282,0.000236766446812109,"Activated CD8 T",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Caecum","UBERON:0001153","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",0.6,0.000688420762770206,"Activated CD8 T",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Rectum","UBERON:0001052","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",0.036,0.000185712517023647,"Activated CD8 T",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",3.752,0.00043605556593783,"Activated CD8 T",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",13.245,0.000812964066988239,"Activated CD8 T",NA,NA
"Male","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",1.74,0.000193298969072165,"Activated CD8 T",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",1.008,0.000556444320790151,"Activated CD8 T",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Ascending Colon","UBERON:0001156","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",2.59,0.000688420762770205,"Activated CD8 T",NA,NA
"Female","CellTypist","sc_transcriptomics","Large Intestine","UBERON:0000059","Sigmoid Colon","UBERON:0001159","ASCTB-TEMP:activated-cd8-t","Activated CD8 T",0.208,0.000240572562699224,"Activated CD8 T",NA,NA
