,source, target, distance,in_hra_pop
661,VH_F_coronary_ligament_of_liver,VH_F_right_anterosuperior_segment,-1,FALSE
662,VH_F_falciform_ligament,VH_F_left_inferomedial_segment,-1,FALSE
663,VH_F_hepataduodenal_ligament,VH_F_left_anterolateral_segment,-1,FALSE
664,VH_F_duodenal_impression_of_liver,VH_F_right_anteroinferior_segment,-1,FALSE
665,VH_F_diaphragmatic_surface_of_liver,VH_F_left_superomedial_segment,-1,FALSE
666,VH_F_right_anteroinferior_segment,VH_F_right_anterosuperior_segment,-1,FALSE
667,VH_F_bare_area_of_liver,VH_F_right_posterosuperior_segment,-1,FALSE
668,VH_F_caudate_lobe,VH_F_coronary_ligament_of_liver,-1,FALSE
669,VH_F_caudate_lobe,VH_F_diaphragmatic_surface_of_liver,-1,FALSE
670,VH_F_coronary_ligament_of_liver,VH_F_diaphragmatic_surface_of_liver,-1,FALSE
671,VH_F_diaphragmatic_surface_of_liver,VH_F_hepataduodenal_ligament,-1,FALSE
672,VH_F_left_superomedial_segment,VH_F_left_superomedial_segment1,-1,FALSE
673,VH_F_capsule_of_the_liver,VH_F_suprarenal_impression_of_liver,-1,FALSE
674,VH_F_esophageal_impression_of_liver,VH_F_ligamentum_venosum,-1,FALSE
675,VH_F_left_anterolateral_segment,VH_F_quadrate_lobe,-1,FALSE
676,VH_F_bare_area_of_liver,VH_F_right_posteroinferior_segment,-1,FALSE
677,VH_F_caudate_lobe,VH_F_ligamentum_venosum,-1,FALSE
678,VH_F_caudate_lobe,VH_F_left_anterolateral_segment,-1,FALSE
679,VH_F_left_anterolateral_segment,VH_F_left_superomedial_segment1,-1,FALSE
680,VH_F_left_anterolateral_segment,VH_F_ligamentum_venosum,-1,FALSE
681,VH_F_bare_area_of_liver,VH_F_suprarenal_impression_of_liver,-1,FALSE
682,VH_F_capsule_of_the_liver,VH_F_left_inferomedial_segment,-1,FALSE
683,VH_F_renal_impression_of_liver,VH_F_right_posteroinferior_segment,-1,FALSE
684,VH_F_diaphragmatic_surface_of_liver,VH_F_right_posteroinferior_segment,-1,FALSE
685,VH_F_renal_impression_of_liver,VH_F_suprarenal_impression_of_liver,-1,FALSE
686,VH_F_capsule_of_the_liver,VH_F_colic_impression_of_liver,-1,FALSE
687,VH_F_diaphragmatic_surface_of_liver,VH_F_suprarenal_impression_of_liver,-1,FALSE
688,VH_F_caudate_lobe,VH_F_renal_impression_of_liver,-1,FALSE
689,VH_F_coronary_ligament_of_liver,VH_F_renal_impression_of_liver,-1,FALSE
690,VH_F_gastric_impression_of_liver,VH_F_left_anterolateral_segment,-1,FALSE
691,VH_F_left_anterolateral_segment,VH_F_round_ligament_of_liver,-1,FALSE
692,VH_F_left_anterolateral_segment,VH_F_porta_hepatis,-1,FALSE
693,VH_F_caudate_lobe,VH_F_esophageal_impression_of_liver,-1,FALSE
694,VH_F_diaphragmatic_surface_of_liver,VH_F_gastric_impression_of_liver,-1,FALSE
695,VH_F_capsule_of_the_liver,VH_F_right_posteroinferior_segment,-1,FALSE
696,VH_F_left_inferomedial_segment,VH_F_left_superomedial_segment,-1,FALSE
697,VH_F_left_superomedial_segment,VH_F_ligamentum_venosum,-1,FALSE
698,VH_F_diaphragmatic_surface_of_liver,VH_F_quadrate_lobe,-1,FALSE
699,VH_F_caudate_lobe,VH_F_duodenal_impression_of_liver,-1,FALSE
700,VH_F_falciform_ligament,VH_F_left_superomedial_segment1,-1,FALSE
701,VH_F_porta_hepatis,VH_F_quadrate_lobe,-1,FALSE
702,VH_F_ligamentum_venosum,VH_F_triangular_ligament_of_liver,-1,FALSE
703,VH_F_bare_area_of_liver,VH_F_right_anterosuperior_segment,-1,FALSE
704,VH_F_capsule_of_the_liver,VH_F_gastric_impression_of_liver,-1,FALSE
705,VH_F_capsule_of_the_liver,VH_F_diaphragmatic_surface_of_liver,-1,FALSE
706,VH_F_hepataduodenal_ligament,VH_F_quadrate_lobe,-1,FALSE
707,VH_F_capsule_of_the_liver,VH_F_quadrate_lobe,-1,FALSE
708,VH_F_esophageal_impression_of_liver,VH_F_left_superomedial_segment,-1,FALSE
709,VH_F_bare_area_of_liver,VH_F_coronary_ligament_of_liver,-1,FALSE
710,VH_F_left_superomedial_segment,VH_F_triangular_ligament_of_liver,-1,FALSE
711,VH_F_bare_area_of_liver,VH_F_diaphragmatic_surface_of_liver,-1,FALSE
712,VH_F_capsule_of_the_liver,VH_F_left_superomedial_segment1,-1,FALSE
713,VH_F_caudate_lobe,VH_F_left_superomedial_segment,-1,FALSE
714,VH_F_capsule_of_the_liver,VH_F_falciform_ligament,-1,FALSE
715,VH_F_capsule_of_the_liver,VH_F_ligamentum_venosum,-1,FALSE
716,VH_F_renal_impression_of_liver,VH_F_right_anteroinferior_segment,-1,FALSE
717,VH_F_left_anterolateral_segment,VH_F_left_superomedial_segment,-1,FALSE
718,VH_F_quadrate_lobe,VH_F_round_ligament_of_liver,-1,FALSE
719,VH_F_diaphragmatic_surface_of_liver,VH_F_porta_hepatis,-1,FALSE
720,VH_F_falciform_ligament,VH_F_round_ligament_of_liver,-1,FALSE
721,VH_F_caudate_lobe,VH_F_hepataduodenal_ligament,-1,FALSE
722,VH_F_right_posteroinferior_segment,VH_F_suprarenal_impression_of_liver,-1,FALSE
723,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_medial_bronchus,-1,FALSE
724,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_superior_lobar_bronchus,-1,FALSE
725,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_lingula_inferior_bronchi,-1,FALSE
726,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_posterior_basal_bronchus,-1,FALSE
727,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_anterior_bronchus,-1,FALSE
728,VH_F_hilum_R,VH_F_right_medial_basal_bronchopulmonary_segment,-1,FALSE
729,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_lingula_inferior_bronchopulmonary_segment,-1,FALSE
730,VH_F_cartilage_of_lobar_bronchus_R,VH_F_hilum_R,-1,FALSE
731,VH_F_hilum_L,VH_F_hilum_lower_L,-1,FALSE
732,VH_F_right_medial_basal_bronchopulmonary_segment,VH_F_right_medial_bronchopulmonary_segment,-1,FALSE
733,VH_F_right_apical_bronchopulmonary_segment,VH_F_right_superior_bronchopulmonary_segment,-1,FALSE
734,VH_F_hilum_R,VH_F_right_anterior_basal_bronchopulmonary_segment,-1,FALSE
735,VH_F_left_inferior_lobar_bronchus,VH_F_left_posterior_basal_bronchopulmonary_segment,-1,FALSE
736,VH_F_hilum_R,VH_F_right_inferior_lobar_bronchus,-1,FALSE
737,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_apical_bronchus,-1,FALSE
738,VH_F_right_apical_bronchus,VH_F_right_superior_lobar_bronchus,-1,FALSE
739,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_posterior_basal_bronchopulmonary_segment,-1,FALSE
740,VH_F_hilum_upper_L,VH_F_lingula_inferior_bronchopulmonary_segment,-1,FALSE
741,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_medial_basal_bronchus,-1,FALSE
742,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_inferior_lobar_bronchus,-1,FALSE
743,VH_F_left_medial_basal_bronchopulmonary_segment,VH_F_lingula_superior_bronchopulmonary_segment,-1,FALSE
744,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_anterior_basal_bronchus,-1,FALSE
745,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_posterior_bronchus,-1,FALSE
746,VH_F_hilum_upper_L,VH_F_left_apical_bronchopulmonary_segment,-1,FALSE
747,VH_F_left_lingula_superior_bronchus,VH_F_left_superior_lobar_bronchus,-1,FALSE
748,VH_F_left_apical_bronchopulmonary_segment,VH_F_left_posterior_bronchopulmonary_segment,-1,FALSE
749,VH_F_left_posterior_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1,FALSE
750,VH_F_right_posterior_bronchus,VH_F_right_superior_bronchopulmonary_segment,-1,FALSE
751,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_medial_basal_bronchus,-1,FALSE
752,VH_F_hilum_L,VH_F_left_apical_bronchopulmonary_segment,-1,FALSE
753,VH_F_hilum_L,VH_F_left_posterior_bronchopulmonary_segment,-1,FALSE
754,VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1,FALSE
755,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_hilum_lower_R,-1,FALSE
756,VH_F_hilum_upper_R,VH_F_right_superior_lobar_bronchus,-1,FALSE
757,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_hilum_upper_L,-1,FALSE
758,VH_F_hilum_lower_R,VH_F_right_posterior_bronchus,-1,FALSE
759,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_superior_bronchus,-1,FALSE
760,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_lateral_basal_bronchus,-1,FALSE
761,VH_F_hilum_upper_R,VH_F_right_anterior_bronchus,-1,FALSE
762,VH_F_right_anterior_bronchus,VH_F_right_superior_lobar_bronchus,-1,FALSE
763,VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_lingula_inferior_bronchi,-1,FALSE
764,VH_F_right_medial_basal_bronchopulmonary_segment,VH_F_right_posterior_basal_bronchopulmonary_segment,-1,FALSE
765,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_posterior_basal_bronchus,-1,FALSE
766,VH_F_left_anterior_bronchopulmonary_segment,VH_F_lingula_superior_bronchopulmonary_segment,-1,FALSE
767,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_posterior_bronchus,-1,FALSE
768,VH_F_right_apical_bronchus,VH_F_right_posterior_bronchus,-1,FALSE
769,VH_F_right_inferior_lobar_bronchus,VH_F_right_medial_basal_bronchus,-1,FALSE
770,VH_F_hilum_R,VH_F_right_superior_bronchus,-1,FALSE
771,VH_F_hilum_lower_L,VH_F_hilum_upper_L,-1,FALSE
772,VH_F_left_anterior_basal_bronchus,VH_F_left_inferior_lobar_bronchus,-1,FALSE
773,VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_lateral_basal_bronchopulmonary_segment,-1,FALSE
774,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_superior_lobar_bronchus,-1,FALSE
775,VH_F_hilum_R,VH_F_hilum_middle_R,-1,FALSE
776,VH_F_hilum_L,VH_F_hilum_upper_L,-1,FALSE
777,VH_F_right_inferior_lobar_bronchus,VH_F_right_lateral_basal_bronchus,-1,FALSE
778,VH_F_hilum_upper_R,VH_F_right_apical_bronchopulmonary_segment,-1,FALSE
779,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_superior_bronchus,-1,FALSE
780,VH_F_hilum_upper_L,VH_F_left_posterior_bronchus,-1,FALSE
781,VH_F_left_inferior_lobar_bronchus,VH_F_left_medial_basal_bronchus,-1,FALSE
782,VH_F_hilum_lower_R,VH_F_right_superior_lobar_bronchus,-1,FALSE
783,VH_F_left_anterior_bronchus,VH_F_left_superior_lobar_bronchus,-1,FALSE
784,VH_F_hilum_L,VH_F_left_posterior_bronchus,-1,FALSE
785,VH_F_cartilage_of_lobar_bronchus_R,VH_F_hilum_middle_R,-1,FALSE
786,VH_F_left_posterior_bronchus,VH_F_left_superior_lobar_bronchus,-1,FALSE
787,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_medial_basal_bronchus,-1,FALSE
788,VH_F_hilum_R,VH_F_hilum_upper_R,-1,FALSE
789,VH_F_hilum_upper_R,VH_F_right_posterior_bronchus,-1,FALSE
790,VH_F_right_anterior_basal_bronchus,VH_F_right_inferior_lobar_bronchus,-1,FALSE
791,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_lateral_bronchus,-1,FALSE
792,VH_F_hilum_upper_L,VH_F_left_superior_lobar_bronchus,-1,FALSE
793,VH_F_hilum_lower_L,VH_F_left_superior_lobar_bronchus,-1,FALSE
794,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_anterior_basal_bronchus,-1,FALSE
795,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_middle_lobar_bronchus,-1,FALSE
796,VH_F_hilum_L,VH_F_left_superior_lobar_bronchus,-1,FALSE
797,VH_F_right_medial_bronchus,VH_F_right_middle_lobar_bronchus,-1,FALSE
798,VH_F_hilum_R,VH_F_right_superior_bronchopulmonary_segment,-1,FALSE
799,VH_F_cartilage_of_lobar_bronchus_R,VH_F_hilum_upper_R,-1,FALSE
800,VH_F_hilum_middle_R,VH_F_right_anterior_bronchopulmonary_segm,-1,FALSE
801,VH_F_hilum_lower_R,VH_F_right_medial_bronchopulmonary_segment,-1,FALSE
802,VH_F_left_inferior_lobar_bronchus,VH_F_left_superior_bronchus,-1,FALSE
803,VH_F_hilum_upper_L,VH_F_left_posterior_bronchopulmonary_segment,-1,FALSE
804,VH_F_cartilage_of_lobar_bronchus_L,VH_F_hilum_upper_L,-1,FALSE
805,VH_F_left_apical_bronchus,VH_F_left_superior_lobar_bronchus,-1,FALSE
806,VH_F_left_posterior_basal_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1,FALSE
807,VH_F_hilum_lower_R,VH_F_right_posterior_bronchopulmonary_segment,-1,FALSE
808,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_inferior_lobar_bronchus,-1,FALSE
809,VH_F_hilum_middle_R,VH_F_right_medial_bronchopulmonary_segment,-1,FALSE
810,VH_F_right_inferior_lobar_bronchus,VH_F_right_middle_lobar_bronchus,-1,FALSE
811,VH_F_left_lingula_inferior_bronchi,VH_F_left_superior_lobar_bronchus,-1,FALSE
812,VH_F_hilum_middle_R,VH_F_right_posterior_bronchopulmonary_segment,-1,FALSE
813,VH_F_left_medial_basal_bronchopulmonary_segment,VH_F_left_posterior_basal_bronchopulmonary_segment,-1,FALSE
814,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_posterior_bronchus,-1,FALSE
815,VH_F_hilum_middle_R,VH_F_right_middle_lobar_bronchus,-1,FALSE
816,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_medial_basal_bronchopulmonary_segment,-1,FALSE
817,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_medial_bronchus,-1,FALSE
818,VH_F_right_posterior_bronchus,VH_F_right_superior_lobar_bronchus,-1,FALSE
819,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_anterior_basal_bronchus,-1,FALSE
820,VH_F_hilum_upper_R,VH_F_right_anterior_bronchopulmonary_segm,-1,FALSE
821,VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_medial_basal_bronchopulmonary_segment,-1,FALSE
822,VH_F_hilum_lower_L,VH_F_left_superior_bronchopulmonary_segment,-1,FALSE
823,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_superior_lobar_bronchus,-1,FALSE
824,VH_F_hilum_L,VH_F_left_superior_bronchopulmonary_segment,-1,FALSE
825,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_hilum_R,-1,FALSE
826,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_lingula_superior_bronchopulmonary_segment,-1,FALSE
827,VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_posterior_bronchopulmonary_segment,-1,FALSE
828,VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_apical_bronchopulmonary_segment,-1,FALSE
829,VH_F_right_anterior_bronchus,VH_F_right_apical_bronchus,-1,FALSE
830,VH_F_hilum_lower_L,VH_F_left_medial_basal_bronchopulmonary_segment,-1,FALSE
831,VH_F_hilum_lower_R,VH_F_right_posterior_basal_bronchopulmonary_segment,-1,FALSE
832,VH_F_hilum_upper_R,VH_F_right_posterior_bronchopulmonary_segment,-1,FALSE
833,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_apical_bronchus,-1,FALSE
834,VH_F_hilum_lower_R,VH_F_right_lateral_bronchopulmonary_segmennt,-1,FALSE
835,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_lingula_superior_bronchus,-1,FALSE
836,VH_F_hilum_R,VH_F_right_posterior_bronchus,-1,FALSE
837,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_inferior_lobar_bronchus,-1,FALSE
838,VH_F_right_anterior_basal_bronchopulmonary_segment,VH_F_right_medial_basal_bronchopulmonary_segment,-1,FALSE
839,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_hilum_upper_R,-1,FALSE
840,VH_F_hilum_middle_R,VH_F_right_lateral_bronchopulmonary_segmennt,-1,FALSE
841,VH_F_hilum_lower_R,VH_F_right_medial_basal_bronchopulmonary_segment,-1,FALSE
842,VH_F_left_lateral_basal_bronchopulmonary_segment,VH_F_left_posterior_basal_bronchopulmonary_segment,-1,FALSE
843,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_posterior_bronchus,-1,FALSE
844,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_apical_bronchus,-1,FALSE
845,VH_F_hilum_R,VH_F_hilum_lower_R,-1,FALSE
846,VH_F_right_anterior_basal_bronchopulmonary_segment,VH_F_right_medial_bronchopulmonary_segment,-1,FALSE
847,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_lateral_basal_bronchus,-1,FALSE
848,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_inferior_lobar_bronchus,-1,FALSE
849,VH_F_left_lingula_inferior_bronchi,VH_F_left_medial_basal_bronchopulmonary_segment,-1,FALSE
850,VH_F_right_posterior_bronchopulmonary_segment,VH_F_right_superior_bronchopulmonary_segment,-1,FALSE
851,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_superior_bronchopulmonary_segment,-1,FALSE
852,VH_F_hilum_lower_R,VH_F_right_anterior_basal_bronchopulmonary_segment,-1,FALSE
853,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_anterior_bronchus,-1,FALSE
854,VH_F_hilum_middle_R,VH_F_right_medial_basal_bronchopulmonary_segment,-1,FALSE
855,VH_F_right_anterior_basal_bronchopulmonary_segment,VH_F_right_lateral_bronchus,-1,FALSE
856,VH_F_right_anterior_bronchopulmonary_segm,VH_F_right_apical_bronchopulmonary_segment,-1,FALSE
857,VH_F_hilum_lower_R,VH_F_right_inferior_lobar_bronchus,-1,FALSE
858,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_posterior_basal_bronchus,-1,FALSE
859,VH_F_hilum_lower_R,VH_F_hilum_upper_R,-1,FALSE
860,VH_F_left_inferior_lobar_bronchus,VH_F_left_medial_basal_bronchopulmonary_segment,-1,FALSE
861,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_hilum_L,-1,FALSE
862,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_hilum_lower_L,-1,FALSE
863,VH_F_left_anterior_bronchus,VH_F_left_apical_bronchus,-1,FALSE
864,VH_F_cartilage_of_lobar_bronchus_R,VH_F_hilum_lower_R,-1,FALSE
865,VH_F_left_lingula_inferior_bronchi,VH_F_lingula_superior_bronchopulmonary_segment,-1,FALSE
866,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_medial_basal_bronchopulmonary_segment,-1,FALSE
867,VH_F_right_lateral_bronchopulmonary_segmennt,VH_F_right_medial_bronchopulmonary_segment,-1,FALSE
868,VH_F_hilum_middle_R,VH_F_right_anterior_basal_bronchopulmonary_segment,-1,FALSE
869,VH_F_hilum_R,VH_F_right_superior_lobar_bronchus,-1,FALSE
870,VH_F_hilum_middle_R,VH_F_hilum_upper_R,-1,FALSE
871,VH_F_hilum_lower_R,VH_F_right_superior_bronchopulmonary_segment,-1,FALSE
872,VH_F_hilum_R,VH_F_right_anterior_bronchus,-1,FALSE
873,VH_F_hilum_R,VH_F_right_anterior_bronchopulmonary_segm,-1,FALSE
874,VH_F_left_medial_basal_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1,FALSE
875,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_superior_lobar_bronchus,-1,FALSE
876,VH_F_right_apical_bronchopulmonary_segment,VH_F_right_posterior_bronchopulmonary_segment,-1,FALSE
877,VH_F_hilum_middle_R,VH_F_right_superior_bronchopulmonary_segment,-1,FALSE
878,VH_F_right_inferior_lobar_bronchus,VH_F_right_posterior_basal_bronchus,-1,FALSE
879,VH_F_hilum_lower_L,VH_F_left_inferior_lobar_bronchus,-1,FALSE
880,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_lingula_inferior_bronchi,-1,FALSE
881,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_anterior_bronchus,-1,FALSE
882,VH_F_hilum_L,VH_F_left_inferior_lobar_bronchus,-1,FALSE
883,VH_F_right_anterior_basal_bronchopulmonary_segment,VH_F_right_lateral_basal_bronchopulmonary_segment,-1,FALSE
884,VH_F_hilum_R,VH_F_right_medial_bronchopulmonary_segment,-1,FALSE
885,VH_F_right_lateral_bronchus,VH_F_right_middle_lobar_bronchus,-1,FALSE
886,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_superior_bronchus,-1,FALSE
887,VH_F_hilum_R,VH_F_right_apical_bronchopulmonary_segment,-1,FALSE
888,VH_F_hilum_R,VH_F_right_posterior_bronchopulmonary_segment,-1,FALSE
889,VH_F_hilum_R,VH_F_right_middle_lobar_bronchus,-1,FALSE
890,VH_F_cartilage_of_lobar_bronchus_L,VH_F_left_lingula_superior_bronchus,-1,FALSE
891,VH_F_hilum_L,VH_F_left_medial_basal_bronchopulmonary_segment,-1,FALSE
892,VH_F_right_anterior_basal_bronchopulmonary_segment,VH_F_right_lateral_bronchopulmonary_segmennt,-1,FALSE
893,VH_F_hilum_upper_L,VH_F_left_lingula_inferior_bronchi,-1,FALSE
894,VH_F_hilum_lower_L,VH_F_left_lingula_inferior_bronchi,-1,FALSE
895,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_lateral_bronchus,-1,FALSE
896,VH_F_left_inferior_lobar_bronchus,VH_F_left_lateral_basal_bronchus,-1,FALSE
897,VH_F_cartilage_of_tertiary_bronchus_L,VH_F_left_anterior_bronchopulmonary_segment,-1,FALSE
898,VH_F_hilum_lower_R,VH_F_right_superior_bronchus,-1,FALSE
899,VH_F_hilum_L,VH_F_left_lingula_inferior_bronchi,-1,FALSE
900,VH_F_hilum_upper_L,VH_F_lingula_superior_bronchopulmonary_segment,-1,FALSE
901,VH_F_hilum_upper_R,VH_F_right_superior_bronchopulmonary_segment,-1,FALSE
902,VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1,FALSE
903,VH_F_lingula_inferior_bronchopulmonary_segment,VH_F_lingula_superior_bronchopulmonary_segment,-1,FALSE
904,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_middle_lobar_bronchus,-1,FALSE
905,VH_F_hilum_L,VH_F_lingula_superior_bronchopulmonary_segment,-1,FALSE
906,VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_anterior_bronchopulmonary_segment,-1,FALSE
907,VH_F_right_inferior_lobar_bronchus,VH_F_right_superior_bronchus,-1,FALSE
908,VH_F_left_anterior_basal_bronchopulmonary_segment,VH_F_left_posterior_basal_bronchopulmonary_segment,-1,FALSE
909,VH_F_hilum_lower_R,VH_F_hilum_middle_R,-1,FALSE
910,VH_F_right_lateral_basal_bronchopulmonary_segment,VH_F_right_posterior_basal_bronchopulmonary_segment,-1,FALSE
911,VH_F_cartilage_of_lobar_bronchus_L,VH_F_hilum_L,-1,FALSE
912,VH_F_cartilage_of_lobar_bronchus_L,VH_F_hilum_lower_L,-1,FALSE
913,VH_F_left_anterior_bronchopulmonary_segment,VH_F_left_medial_basal_bronchopulmonary_segment,-1,FALSE
914,VH_F_left_lateral_basal_bronchopulmonary_segment,VH_F_left_superior_bronchopulmonary_segment,-1,FALSE
915,VH_F_hilum_upper_L,VH_F_left_anterior_bronchopulmonary_segment,-1,FALSE
916,VH_F_hilum_lower_L,VH_F_left_anterior_bronchopulmonary_segment,-1,FALSE
917,VH_F_hilum_upper_L,VH_F_left_lingula_superior_bronchus,-1,FALSE
918,VH_F_right_anterior_bronchopulmonary_segm,VH_F_right_posterior_bronchopulmonary_segment,-1,FALSE
919,VH_F_left_inferior_lobar_bronchus,VH_F_left_posterior_basal_bronchus,-1,FALSE
920,VH_F_hilum_lower_L,VH_F_left_posterior_basal_bronchopulmonary_segment,-1,FALSE
921,VH_F_cartilage_of_lobar_bronchus_R,VH_F_right_medial_basal_bronchus,-1,FALSE
922,VH_F_hilum_L,VH_F_left_anterior_bronchopulmonary_segment,-1,FALSE
923,VH_F_hilum_L,VH_F_left_lingula_superior_bronchus,-1,FALSE
924,VH_F_hilum_R,VH_F_right_posterior_basal_bronchopulmonary_segment,-1,FALSE
925,VH_F_right_lateral_basal_bronchopulmonary_segment,VH_F_right_medial_basal_bronchopulmonary_segment,-1,FALSE
926,VH_F_hilum_R,VH_F_right_lateral_bronchopulmonary_segmennt,-1,FALSE
927,VH_F_cartilage_of_tertiary_bronchus_R,VH_F_right_anterior_basal_bronchus,-1,FALSE
928,VH_F_cartilage_of_main_bronchus_L,VH_F_left_main_bronchus,-1,FALSE
929,VH_F_cartilage_of_main_bronchus_R,VH_F_right_main_bronchus,-1,FALSE
930,VH_F_areola_L,VH_F_nipple_L,-1,FALSE
931,VH_F_areolar_tubercles_L,VH_F_main_lactiferous_sinuses_L,-1,FALSE
932,VH_F_fat_L,VH_F_mammary_lobes_L,-1,FALSE
933,VH_F_areola_L,VH_F_main_lactiferous_sinuses_L,-1,FALSE
934,VH_F_areola_L,VH_F_areolar_tubercles_L,-1,FALSE
935,VH_F_fat_L,VH_F_suspensory_ligaments_L,-1,FALSE
936,VH_F_main_lactiferous_ducts_L,VH_F_nipple_L,-1,FALSE
937,VH_F_main_lactiferous_ducts_L,VH_F_main_lactiferous_sinuses_L,-1,FALSE
938,VH_F_areola_L,VH_F_main_lactiferous_ducts_L,-1,FALSE
939,VH_F_fat_L,VH_F_main_lactiferous_sinuses_L,-1,FALSE
940,VH_F_main_lactiferous_sinuses_L,VH_F_nipple_L,-1,FALSE
941,VH_F_fat_L,VH_F_main_lactiferous_ducts_L,-1,FALSE
942,VH_F_main_lactiferous_ducts_L,VH_F_mammary_lobes_L,-1,FALSE
943,VH_F_main_lactiferous_ducts_R,VH_F_main_lactiferous_sinuses_R,-1,FALSE
944,VH_F_fat_R,VH_F_mammary_lobes_R,-1,FALSE
945,VH_F_body_of_pancreas,VH_F_neck_of_pancreas,-1,FALSE
946,VH_F_body_of_pancreas,VH_F_tail_of_pancreas,-1,FALSE
947,VH_F_head_of_pancreas,VH_F_ucinate_process1,-1,FALSE
948,VH_F_head_of_pancreas,VH_F_neck_of_pancreas,-1,FALSE
949,VH_F_pubis_compact_bone_L,VH_F_pubis_spongy_bone_L,-1,FALSE
950,VH_F_ilium_compact_bone_L,VH_F_ilium_spongy_bone_L,-1,FALSE
951,VH_F_umbilical_artery_1,VH_F_umbilical_vein,-1,FALSE
952,VH_F_basal_plate,VH_F_chorionic_plate,-1,FALSE
953,VH_F_placenta_vessels,VH_F_umbilical_vein,-1,FALSE
954,VH_F_umbilical_artery_1,VH_F_umbilical_artery_2,-1,FALSE
955,VH_F_amnion,VH_F_umbilical_cord,-1,FALSE
956,VH_F_chorionic_plate,VH_F_placenta_vessels,-1,FALSE
957,VH_F_umbilical_artery_2,VH_F_umbilical_cord,-1,FALSE
958,VH_F_placenta_vessels,VH_F_umbilical_artery_2,-1,FALSE
959,VH_F_amnion,VH_F_umbilical_artery_1,-1,FALSE
960,VH_F_umbilical_cord,VH_F_umbilical_vein,-1,FALSE
961,VH_F_umbilical_artery_1,VH_F_umbilical_cord,-1,FALSE
