sample,rui_location,in_atlas,modality,cell_id,cell_label,cell_count,percentage_of_total
https://entity.api.hubmapconsortium.org/entities/42bd24651630e444c02163cd8f0d5f4c,http://purl.org/ccf/1.5/0e8b0f2f-d130-4edc-a00b-15db0110ffa9,true,bulk,https://purl.org/ccf/ASCTB-TEMP_mast,Mast,0.190848,3.640183E-5
https://entity.api.hubmapconsortium.org/entities/42bd24651630e444c02163cd8f0d5f4c,http://purl.org/ccf/1.5/0e8b0f2f-d130-4edc-a00b-15db0110ffa9,true,bulk,https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular,Renin-positive Juxtaglomerular Granular,0.186368,3.554733E-5
https://entity.api.hubmapconsortium.org/entities/42bd24651630e444c02163cd8f0d5f4c,http://purl.org/ccf/1.5/0e8b0f2f-d130-4edc-a00b-15db0110ffa9,true,bulk,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocyte,Non-classical monocyte,0.065632,1.251847E-5
https://entity.api.hubmapconsortium.org/entities/42bd24651630e444c02163cd8f0d5f4c,http://purl.org/ccf/1.5/0e8b0f2f-d130-4edc-a00b-15db0110ffa9,true,bulk,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-intercalated-type-a,Connecting Tubule Intercalated Type A,0.065632,1.251847E-5
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,Smooth muscle,2454.153,0.2364066
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,1221.582,0.117674
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_stroma,Stroma,1169.849,0.1126907
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_goblet,Goblet,831.996,0.08014551
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_endothelial,Endothelial,655.6904,0.06316213
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,M2 Macrophage,567.1616,0.05463422
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_plasma,Plasma,487.5296,0.04696334
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cd4-t-cell,CD4+ T cell,414.3128,0.03991042
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cd66-enterocyte,CD66+ Enterocyte,336.5309,0.03241775
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_nerve,Nerve,324.0406,0.03121457
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cd8-t,CD8+ T,306.9322,0.02956654
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_lymphatic,Lymphatic,293.0904,0.02823316
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cycling-ta,Cycling TA,273.6121,0.02635684
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_ta,TA,242.1247,0.02332368
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_dc,DC,191.2721,0.01842509
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_b,B,185.3395,0.01785361
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_icc,ICC,129.18,0.0124438
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_muc1-enterocyte,MUC1+ Enterocyte,79.60346,0.007668137
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_m1-macrophage,M1 Macrophage,64.52466,0.006215609
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_neutrophil,Neutrophil,57.78382,0.005566269
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,Neuroendocrine,52.23024,0.005031297
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,CD7+ Immune,19.86326,0.001913412
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_nk,NK,19.19166,0.001848717
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,CD57+ Enterocyte,3.15698,3.041093E-4
https://entity.api.hubmapconsortium.org/entities/4325cc3fefa49b6b6d099527bb01bdab,http://purl.org/ccf/1.5/e7d386a6-d4fb-43b2-9737-fdc6f7508d79,true,spatial,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,0.3174,3.057489E-5
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,Inner Medullary Collecting Duct,25547.65,0.2548208
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,Descending Thin Limb Type 1,21107.45,0.2105328
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,Medullary Thick Ascending Limb,15142.39,0.1510352
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,Connecting Tubule,11746.44,0.1171629
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,Cortical Collecting Duct Principal,4838.073,0.04825656
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,Cortical Thick Ascending Limb,4111.63,0.04101077
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,Medullary Fibroblast,3518.118,0.03509089
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,Ascending Thin Limb,2945.886,0.02938325
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,Ascending Vasa Recta Endothelial,1716.469,0.01712063
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,Descending Thin Limb Type 3,998.2819,0.009957198
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,Papillary Tip Epithelial,982.1329,0.009796122
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,"Descending Vasa Recta Endothelial ",961.4527,0.009589851
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast,Fibroblast,853.157,0.008509673
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,Distal Convoluted Tubule Type 1,826.236,0.008241154
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,Outer Medullary Collecting Duct Intercalated Type A,672.162,0.006704369
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,Descending Thin Limb Type 2,646.4106,0.006447516
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,Proximal Tubule Epithelial Segment 3,504.096,0.005028022
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,Outer Medullary Collecting Duct Principal,420.6483,0.004195687
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,Proximal Tubule Epithelial Segment 1,394.2899,0.00393278
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,Vascular Smooth Muscle / Pericyte,370.6437,0.003696924
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_macula-densa,Macula Densa,345.2387,0.003443527
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,"Peritubular Capilary Endothelial ",320.0122,0.003191909
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_tissue-resident-macrophage,Tissue-resident Macrophage,286.1632,0.002854288
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,Cortical Collecting Duct Intercalated Type A,176.0447,0.001755928
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,Afferent / Efferent Arteriole Endothelial,120.8934,0.001205831
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,Monocyte-derived,108.8649,0.001085855
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_t,T,102.5816,0.001023184
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_podocyte,Podocyte,69.24429,6.906657E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,Connecting Tubule Principal,67.27416,6.71015E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,M2 Macrophage,61.70834,6.154996E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,Parietal Epithelial,52.24096,5.210688E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,Glomerular Capillary Endothelial,43.53067,4.341895E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,Cortical Vascular Smooth Muscle / Pericyte,28.55128,2.8478E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_natural-killer-natural-killer-t,Natural Killer / Natural Killer T,21.75731,2.170147E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_mast,Mast,20.70381,2.065067E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,Intercalated Type B,20.414,2.036161E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,Lymphatic Endothelial,18.2343,1.818751E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_monocyte,Monocyte,14.30538,1.426866E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2,Proximal Tubule Epithelial Segment 2,13.01776,1.298435E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_plasma,Plasma,12.88371,1.285065E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_neutrophil,Neutrophil,10.19237,1.016621E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,Cycling Mononuclear Phagocyte,10.07154,1.004569E-4
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_b,B,8.181648,8.16065E-5
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_schwann-neural,Schwann / Neural,4.978656,4.965878E-5
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_mesangial,Mesangial,4.484,4.472492E-5
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_classical-dendritic,Classical Dendritic,3.36064,3.352015E-5
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-intercalated-type-a,Connecting Tubule Intercalated Type A,2.995312,2.987624E-5
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocyte,Non-classical monocyte,2.89336,2.885934E-5
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular,Renin-positive Juxtaglomerular Granular,2.307136,2.301215E-5
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2,Distal Convoluted Tubule Type 2,0.572064,5.705958E-6
https://entity.api.hubmapconsortium.org/entities/454f281ae77ccd7a1e2ab86f90c07263,http://purl.org/ccf/1.5/57bab703-98bd-4106-9160-af951a74e4df,true,bulk,https://purl.org/ccf/ASCTB-TEMP_natural-killer-t,Natural Killer T,9.44E-4,9.415772E-9
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,3045.695,0.1741381
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0002063,type II pneumocyte,2497.45,0.1427921
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,2490.485,0.1423939
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0002062,type I pneumocyte,1380.065,0.07890545
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000576,monocyte,1215.89,0.06951872
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000084,T cell,1109.425,0.06343156
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,945.25,0.05404483
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000003,native cell,809.93,0.04630788
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000236,B cell,537.3,0.03072022
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,495.51,0.02833087
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000158,club cell,395.015,0.02258505
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000669,pericyte,369.145,0.02110593
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,340.29,0.01945614
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000064,ciliated cell,334.32,0.0191148
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,327.355,0.01871658
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,238.8,0.01365343
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,236.81,0.01353965
https://entity.api.hubmapconsortium.org/entities/46f5c8d7dc8d545c540748347d20a9b7,http://purl.org/ccf/1.5/d662fd53-e925-4921-8d8b-bc91eed1519b,true,bulk,http://purl.obolibrary.org/obo/CL_0000595,enucleate erythrocyte,112.435,0.00642849
