organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
VHFRightKidney,renal pyramid,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,768.57142857142857142857,5380
VHFRightKidney,renal pyramid,Connecting Tubule Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-intercalated-type-a,1,1
VHFRightKidney,renal pyramid,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,5,30
VHFRightKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,9.8,49
VHFRightKidney,renal pyramid,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,117.5,705
VHFRightKidney,renal pyramid,Cortical Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,118.85714285714285714286,832
VHFRightKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,1.75,7
VHFRightKidney,renal pyramid,Cycling Mononuclear Phagocyte,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,3.66666666666666666667,11
VHFRightKidney,renal pyramid,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,907.14285714285714285714,6350
VHFRightKidney,renal pyramid,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,33,231
VHFRightKidney,renal pyramid,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,61.28571428571428571429,429
VHFRightKidney,renal pyramid,Descending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,193.33333333333333333333,580
VHFRightKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,19.66666666666666666667,59
VHFRightKidney,renal pyramid,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,37.16666666666666666667,223
VHFRightKidney,renal pyramid,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,101,707
VHFRightKidney,renal pyramid,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,2.25,9
VHFRightKidney,renal pyramid,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,885.57142857142857142857,6199
VHFRightKidney,renal pyramid,Intercalated Type B,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,3.33333333333333333333,10
VHFRightKidney,renal pyramid,Lymphatic Endothelial,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,2.75,11
VHFRightKidney,renal pyramid,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,13.5,54
VHFRightKidney,renal pyramid,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,10.5,63
VHFRightKidney,renal pyramid,Mast,https://purl.org/ccf/ASCTB-TEMP_mast,5.5,11
VHFRightKidney,renal pyramid,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,335.85714285714285714286,2351
VHFRightKidney,renal pyramid,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,1665,11655
VHFRightKidney,renal pyramid,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,2,2
VHFRightKidney,renal pyramid,Monocyte,https://purl.org/ccf/ASCTB-TEMP_monocyte,2.66666666666666666667,8
VHFRightKidney,renal pyramid,Monocyte-derived,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,19,57
VHFRightKidney,renal pyramid,Natural Killer / Natural Killer T,https://purl.org/ccf/ASCTB-TEMP_natural-killer-natural-killer-t,5,10
VHFRightKidney,renal pyramid,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,1.33333333333333333333,4
VHFRightKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,34.66666666666666666667,208
VHFRightKidney,renal pyramid,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,31.42857142857142857143,220
VHFRightKidney,renal pyramid,Papillary Tip Epithelial,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,76,304
VHFRightKidney,renal pyramid,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,6.8,34
VHFRightKidney,renal pyramid,Peritubular Capilary Endothelial,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,27.33333333333333333333,82
VHFRightKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,13.66666666666666666667,41
VHFRightKidney,renal pyramid,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,3.66666666666666666667,11
VHFRightKidney,renal pyramid,Podocyte,https://purl.org/ccf/ASCTB-TEMP_podocyte,3,6
VHFRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,3.66666666666666666667,11
VHFRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2,1,1
VHFRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,14,84
VHFRightKidney,renal pyramid,Renin-positive Juxtaglomerular Granular,https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular,1,1
VHFRightKidney,renal pyramid,Schwann / Neural,https://purl.org/ccf/ASCTB-TEMP_schwann-neural,1,1
VHFRightKidney,renal pyramid,T,https://purl.org/ccf/ASCTB-TEMP_t,15.75,63
VHFRightKidney,renal pyramid,Tissue-resident Macrophage,https://purl.org/ccf/ASCTB-TEMP_tissue-resident-macrophage,67.66666666666666666667,203
VHFRightKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,39.83333333333333333333,239
VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,Adipocyte,https://purl.org/ccf/ASCTB-TEMP_adipocyte,880.5,1761
VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,293.66666666666666666667,881
VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,Epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,1933,5799
VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,273,819
VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,119.33333333333333333333,358
VHFRightMammaryGland,Interlobar adipose tissue of right mammary gland,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,50.66666666666666666667,152
VHFSkin,skin of body,Adipocyte,https://purl.org/ccf/ASCTB-TEMP_adipocyte,43,43
VHFSkin,skin of body,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,18,18
VHFSkin,skin of body,Epithelial cell,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,66,66
VHFSkin,skin of body,Epithelial cell (keratinocyte),https://purl.org/ccf/ASCTB-TEMP_epithelial-cell-keratinocyte-,13,13
VHFSkin,skin of body,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,13,13
VHFSkin,skin of body,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,2,2
VHFSkin,skin of body,Melanocyte,https://purl.org/ccf/ASCTB-TEMP_melanocyte,110,110
VHFSkin,skin of body,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,6,6
VHFSkin,skin of body,Other,https://purl.org/ccf/ASCTB-TEMP_other,55,55
VHMHeart,right cardiac atrium,Adipocyte,https://purl.org/ccf/ASCTB-TEMP_adipocyte,51,51
VHMHeart,right cardiac atrium,Endothelial cell,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,2173,2173
VHMHeart,right cardiac atrium,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,2806,2806
VHMHeart,right cardiac atrium,Glia,https://purl.org/ccf/ASCTB-TEMP_glia,95,95
VHMHeart,right cardiac atrium,Immune (lymphocyte),https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,304,304
VHMHeart,right cardiac atrium,Immune (myeloid),https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,3459,3459
VHMHeart,right cardiac atrium,Muscle,https://purl.org/ccf/ASCTB-TEMP_muscle,3179,3179
VHMLeftKidney,hilum of kidney,Afferent / Efferent Arteriole Endothelial,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,16.5,33
VHMLeftKidney,hilum of kidney,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,1,1
VHMLeftKidney,hilum of kidney,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,141.5,283
VHMLeftKidney,hilum of kidney,B,https://purl.org/ccf/ASCTB-TEMP_b,2,2
VHMLeftKidney,hilum of kidney,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,973,1946
VHMLeftKidney,hilum of kidney,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,13,26
VHMLeftKidney,hilum of kidney,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,40.5,81
VHMLeftKidney,hilum of kidney,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,39,78
VHMLeftKidney,hilum of kidney,Cortical Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,466,932
VHMLeftKidney,hilum of kidney,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,5,10
VHMLeftKidney,hilum of kidney,Cycling Mononuclear Phagocyte,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,1,1
VHMLeftKidney,hilum of kidney,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,1440.5,2881
VHMLeftKidney,hilum of kidney,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,192.5,385
VHMLeftKidney,hilum of kidney,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,4,4
VHMLeftKidney,hilum of kidney,Descending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,324,324
VHMLeftKidney,hilum of kidney,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,23,23
VHMLeftKidney,hilum of kidney,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,51,102
VHMLeftKidney,hilum of kidney,Distal Convoluted Tubule Type 2,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2,1.5,3
VHMLeftKidney,hilum of kidney,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,37.5,75
VHMLeftKidney,hilum of kidney,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,10,20
VHMLeftKidney,hilum of kidney,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,899.5,1799
VHMLeftKidney,hilum of kidney,Intercalated Type B,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,3,3
VHMLeftKidney,hilum of kidney,Lymphatic Endothelial,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,11,11
VHMLeftKidney,hilum of kidney,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,1,1
VHMLeftKidney,hilum of kidney,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,16.5,33
VHMLeftKidney,hilum of kidney,Mast,https://purl.org/ccf/ASCTB-TEMP_mast,1,1
VHMLeftKidney,hilum of kidney,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,113.5,227
VHMLeftKidney,hilum of kidney,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,1401,2802
VHMLeftKidney,hilum of kidney,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,2,2
VHMLeftKidney,hilum of kidney,Monocyte,https://purl.org/ccf/ASCTB-TEMP_monocyte,6,6
VHMLeftKidney,hilum of kidney,Monocyte-derived,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,16,16
VHMLeftKidney,hilum of kidney,Natural Killer / Natural Killer T,https://purl.org/ccf/ASCTB-TEMP_natural-killer-natural-killer-t,5,5
VHMLeftKidney,hilum of kidney,Outer Medullary Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,45.5,91
VHMLeftKidney,hilum of kidney,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,251.5,503
VHMLeftKidney,hilum of kidney,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,8,8
VHMLeftKidney,hilum of kidney,Peritubular Capilary Endothelial,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,104,104
VHMLeftKidney,hilum of kidney,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,26,26
VHMLeftKidney,hilum of kidney,Plasma,https://purl.org/ccf/ASCTB-TEMP_plasma,1,1
VHMLeftKidney,hilum of kidney,Podocyte,https://purl.org/ccf/ASCTB-TEMP_podocyte,5,10
VHMLeftKidney,hilum of kidney,Proximal Tubule Epithelial Segment 1,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,38,38
VHMLeftKidney,hilum of kidney,Proximal Tubule Epithelial Segment 2,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2,2,2
VHMLeftKidney,hilum of kidney,Proximal Tubule Epithelial Segment 3,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,97.5,195
VHMLeftKidney,hilum of kidney,Schwann / Neural,https://purl.org/ccf/ASCTB-TEMP_schwann-neural,4,4
VHMLeftKidney,hilum of kidney,T,https://purl.org/ccf/ASCTB-TEMP_t,8,8
VHMLeftKidney,hilum of kidney,Tissue-resident Macrophage,https://purl.org/ccf/ASCTB-TEMP_tissue-resident-macrophage,28,28
VHMLeftKidney,hilum of kidney,Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,61.5,123
VHMLeftKidney,kidney capsule,Afferent / Efferent Arteriole Endothelial,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,10.5,21
VHMLeftKidney,kidney capsule,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,441.5,883
VHMLeftKidney,kidney capsule,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,253,506
VHMLeftKidney,kidney capsule,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,1039.5,2079
VHMLeftKidney,kidney capsule,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,2,2
VHMLeftKidney,kidney capsule,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,4.5,9
VHMLeftKidney,kidney capsule,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,355.5,711
VHMLeftKidney,kidney capsule,Cortical Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,1.5,3
VHMLeftKidney,kidney capsule,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,7,7
VHMLeftKidney,kidney capsule,Cycling Mononuclear Phagocyte,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,3,6
VHMLeftKidney,kidney capsule,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,1551,3102
VHMLeftKidney,kidney capsule,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,28,56
VHMLeftKidney,kidney capsule,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,281.5,563
VHMLeftKidney,kidney capsule,Descending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,277,277
VHMLeftKidney,kidney capsule,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,50,50
VHMLeftKidney,kidney capsule,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,1,1
VHMLeftKidney,kidney capsule,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,8,8
VHMLeftKidney,kidney capsule,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,1,1
VHMLeftKidney,kidney capsule,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,1129.5,2259
VHMLeftKidney,kidney capsule,Intercalated Type B,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,1,1
VHMLeftKidney,kidney capsule,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,16,16
VHMLeftKidney,kidney capsule,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,19,19
VHMLeftKidney,kidney capsule,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,892,1784
VHMLeftKidney,kidney capsule,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,27,54
VHMLeftKidney,kidney capsule,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,1,1
VHMLeftKidney,kidney capsule,Monocyte,https://purl.org/ccf/ASCTB-TEMP_monocyte,7,7
VHMLeftKidney,kidney capsule,Monocyte-derived,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,32.5,65
VHMLeftKidney,kidney capsule,Natural Killer / Natural Killer T,https://purl.org/ccf/ASCTB-TEMP_natural-killer-natural-killer-t,4,4
VHMLeftKidney,kidney capsule,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,3,3
VHMLeftKidney,kidney capsule,Outer Medullary Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,19.5,39
VHMLeftKidney,kidney capsule,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,14,14
VHMLeftKidney,kidney capsule,Papillary Tip Epithelial,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,63.5,127
VHMLeftKidney,kidney capsule,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,4,4
VHMLeftKidney,kidney capsule,Peritubular Capilary Endothelial,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,4,4
VHMLeftKidney,kidney capsule,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,1,1
VHMLeftKidney,kidney capsule,Podocyte,https://purl.org/ccf/ASCTB-TEMP_podocyte,4,4
VHMLeftKidney,kidney capsule,Proximal Tubule Epithelial Segment 1,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,3,3
VHMLeftKidney,kidney capsule,Proximal Tubule Epithelial Segment 3,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,1,2
VHMLeftKidney,kidney capsule,Renin-positive Juxtaglomerular Granular,https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular,1,1
VHMLeftKidney,kidney capsule,T,https://purl.org/ccf/ASCTB-TEMP_t,23,23
VHMLeftKidney,kidney capsule,Tissue-resident Macrophage,https://purl.org/ccf/ASCTB-TEMP_tissue-resident-macrophage,87,87
VHMLeftKidney,kidney capsule,Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,55,110
VHMLeftKidney,outer cortex of kidney,Afferent / Efferent Arteriole Endothelial,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,9.09090909090909090909,100
VHMLeftKidney,outer cortex of kidney,Ascending Thin Limb,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,85.83333333333333333333,1030
VHMLeftKidney,outer cortex of kidney,Ascending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,70.58333333333333333333,847
VHMLeftKidney,outer cortex of kidney,B,https://purl.org/ccf/ASCTB-TEMP_b,34.5,138
VHMLeftKidney,outer cortex of kidney,Classical Dendritic,https://purl.org/ccf/ASCTB-TEMP_classical-dendritic,11,22
VHMLeftKidney,outer cortex of kidney,Connecting Tubule,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,743.35714285714285714286,10407
VHMLeftKidney,outer cortex of kidney,Connecting Tubule Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-intercalated-type-a,4,12
VHMLeftKidney,outer cortex of kidney,Connecting Tubule Principal,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,38,342
VHMLeftKidney,outer cortex of kidney,Cortical Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,116.38461538461538461538,1513
VHMLeftKidney,outer cortex of kidney,Cortical Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,117.35714285714285714286,1643
VHMLeftKidney,outer cortex of kidney,Cortical Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,340.78571428571428571429,4771
VHMLeftKidney,outer cortex of kidney,Cortical Vascular Smooth Muscle / Pericyte,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,16.7,167
VHMLeftKidney,outer cortex of kidney,Cycling Mononuclear Phagocyte,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,3,15
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 1,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,732.57142857142857142857,10256
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 2,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,121.07692307692307692308,1574
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 3,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,72.22222222222222222222,650
VHMLeftKidney,outer cortex of kidney,Descending Vasa Recta Endothelial,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,128,640
VHMLeftKidney,outer cortex of kidney,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,15.57142857142857142857,109
VHMLeftKidney,outer cortex of kidney,Distal Convoluted Tubule Type 1,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,202.16666666666666666667,2426
VHMLeftKidney,outer cortex of kidney,Distal Convoluted Tubule Type 2,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2,11.125,89
VHMLeftKidney,outer cortex of kidney,Fibroblast,https://purl.org/ccf/ASCTB-TEMP_fibroblast,55.71428571428571428571,780
VHMLeftKidney,outer cortex of kidney,Glomerular Capillary Endothelial,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,26.08333333333333333333,313
VHMLeftKidney,outer cortex of kidney,Inner Medullary Collecting Duct,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,844.84615384615384615385,10983
VHMLeftKidney,outer cortex of kidney,Intercalated Type B,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,23.27272727272727272727,256
VHMLeftKidney,outer cortex of kidney,Lymphatic Endothelial,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,8.2,41
VHMLeftKidney,outer cortex of kidney,M2 Macrophage,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,19.85714285714285714286,139
VHMLeftKidney,outer cortex of kidney,Macula Densa,https://purl.org/ccf/ASCTB-TEMP_macula-densa,72.38461538461538461538,941
VHMLeftKidney,outer cortex of kidney,Mast,https://purl.org/ccf/ASCTB-TEMP_mast,6.33333333333333333333,19
VHMLeftKidney,outer cortex of kidney,Medullary Fibroblast,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,192.36363636363636363636,2116
VHMLeftKidney,outer cortex of kidney,Medullary Thick Ascending Limb,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,515.86666666666666666667,7738
VHMLeftKidney,outer cortex of kidney,Mesangial,https://purl.org/ccf/ASCTB-TEMP_mesangial,7,42
VHMLeftKidney,outer cortex of kidney,Monocyte,https://purl.org/ccf/ASCTB-TEMP_monocyte,8.2,41
VHMLeftKidney,outer cortex of kidney,Monocyte-derived,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,37.33333333333333333333,336
VHMLeftKidney,outer cortex of kidney,Natural Killer / Natural Killer T,https://purl.org/ccf/ASCTB-TEMP_natural-killer-natural-killer-t,7.6,38
VHMLeftKidney,outer cortex of kidney,Natural Killer T,https://purl.org/ccf/ASCTB-TEMP_natural-killer-t,1,1
VHMLeftKidney,outer cortex of kidney,Neutrophil,https://purl.org/ccf/ASCTB-TEMP_neutrophil,6.75,27
VHMLeftKidney,outer cortex of kidney,Outer Medullary Collecting Duct Intercalated Type A,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,20,220
VHMLeftKidney,outer cortex of kidney,Outer Medullary Collecting Duct Principal,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,47.66666666666666666667,572
VHMLeftKidney,outer cortex of kidney,Papillary Tip Epithelial,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,26.8,134
VHMLeftKidney,outer cortex of kidney,Parietal Epithelial,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,11.18181818181818181818,123
VHMLeftKidney,outer cortex of kidney,Peritubular Capilary Endothelial,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,90,450
VHMLeftKidney,outer cortex of kidney,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,39.5,316
